iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
734,2522.53,177,0.23871,54.85,124.07,190.31,298.52,402.19,448.84,701.08,294667.81,723,7.55,0.00,3.13,6.23,8.71,9.54,9.72,9.80
735,2459.20,170,0.23812,54.85,124.07,191.12,297.04,403.24,449.21,701.08,294662.77,721,7.54,0.00,3.13,6.25,8.71,9.53,9.72,9.80
736,1902.13,138,0.23884,54.85,124.07,191.91,296.81,404.50,448.85,701.08,294525.02,720,7.53,0.00,3.10,6.24,8.70,9.53,9.72,9.81
737,1820.66,130,0.23834,54.85,124.07,194.02,296.63,404.50,450.26,701.08,294952.95,721,7.54,0.03,3.13,6.25,8.71,9.53,9.73,9.81
738,3010.57,215,0.23927,54.85,124.07,192.05,298.32,404.23,451.19,701.08,295290.70,722,7.56,0.06,3.18,6.28,8.72,9.54,9.73,9.81
739,1876.09,140,0.23937,54.85,124.07,191.84,300.03,403.86,451.83,701.08,295219.59,723,7.55,0.00,3.15,6.28,8.72,9.54,9.73,9.81
740,2029.50,142,0.23922,54.85,124.07,190.87,299.62,401.51,453.58,701.08,295575.60,722,7.55,0.00,3.16,6.30,8.72,9.54,9.73,9.81
741,2542.81,189,0.23920,54.85,124.07,192.50,298.53,401.99,454.90,701.08,295889.12,724,7.57,0.02,3.21,6.31,8.73,9.54,9.73,9.81
742,2222.34,159,0.23936,54.85,124.07,192.56,301.09,401.66,454.01,701.08,296244.24,723,7.57,0.00,3.21,6.33,8.73,9.54,9.73,9.81
743,2299.21,159,0.23906,54.85,124.61,194.02,299.30,401.61,453.39,701.08,296582.84,723,7.57,0.00,3.23,6.34,8.73,9.54,9.73,9.81
744,3104.82,221,0.23970,54.85,124.62,193.36,298.40,402.25,455.88,701.08,296704.78,723,7.57,0.00,3.24,6.35,8.72,9.54,9.73,9.81
745,1762.68,124,0.23914,54.85,124.62,192.50,298.04,404.10,454.85,701.08,297049.18,724,7.59,0.01,3.25,6.38,8.73,9.54,9.73,9.81
746,3295.89,225,0.23905,54.85,124.62,192.58,301.82,404.14,455.26,701.08,297334.95,725,7.60,0.06,3.26,6.39,8.74,9.55,9.73,9.82
747,2602.81,186,0.24017,54.85,124.61,191.56,300.68,402.38,454.68,703.21,297295.29,722,7.57,0.00,3.17,6.36,8.73,9.54,9.73,9.82
748,2620.24,181,0.24001,54.85,124.61,190.68,303.40,404.50,453.53,704.37,297411.57,722,7.57,0.00,3.17,6.37,8.73,9.54,9.74,9.82
749,2554.69,170,0.24062,54.85,124.61,190.81,301.83,404.50,455.38,701.08,297273.91,724,7.58,0.00,3.19,6.39,8.72,9.54,9.74,9.82
750,2455.04,165,0.24062,54.85,124.58,191.60,300.23,404.98,455.90,701.08,297150.34,723,7.58,0.00,3.18,6.40,8.72,9.54,9.74,9.82
751,2135.05,151,0.24257,54.85,124.58,190.72,299.65,404.12,457.49,765.05,296914.08,720,7.56,0.00,3.15,6.40,8.72,9.54,9.74,9.82
752,1966.43,142,0.24285,54.85,124.07,191.45,299.83,403.51,456.71,701.08,296593.76,719,7.54,0.00,3.07,6.39,8.72,9.53,9.73,9.82
753,2373.92,175,0.24303,54.85,121.68,187.91,300.87,402.87,455.07,701.08,295675.29,719,7.53,0.00,3.08,6.36,8.71,9.54,9.73,9.82
754,1936.89,139,0.24182,54.85,121.68,188.11,299.60,401.86,453.41,701.08,295458.79,719,7.53,0.00,3.08,6.38,8.72,9.54,9.73,9.82
755,2808.85,196,0.24321,54.85,122.06,187.02,298.96,403.25,453.34,783.53,295416.77,718,7.52,0.00,3.06,6.36,8.71,9.54,9.73,9.82
756,2569.57,177,0.24298,54.85,122.06,187.06,298.53,402.83,452.95,701.08,295552.18,719,7.53,0.05,3.10,6.38,8.72,9.54,9.74,9.83
757,2507.62,171,0.24296,54.85,122.06,188.23,298.53,399.66,455.73,701.08,295252.21,717,7.53,0.00,3.04,6.38,8.71,9.54,9.74,9.83
758,2676.93,188,0.24382,54.85,122.06,187.74,297.20,399.74,456.81,701.08,294703.46,717,7.51,0.00,3.01,6.34,8.71,9.54,9.73,9.83
759,2429.80,174,0.24282,54.85,122.06,187.76,297.09,399.09,459.11,701.08,294893.66,717,7.52,0.01,3.04,6.37,8.72,9.54,9.74,9.83
760,2378.93,170,0.24356,54.85,122.06,189.12,296.99,400.97,459.39,701.08,295151.72,718,7.53,0.00,2.94,6.36,8.72,9.54,9.74,9.83
761,2354.15,165,0.24372,54.85,121.68,190.75,296.61,401.42,459.62,701.08,295320.10,718,7.52,0.00,2.93,6.36,8.71,9.54,9.74,9.83
762,2252.79,161,0.24575,54.85,120.02,188.75,294.72,401.54,459.90,701.08,295038.27,715,7.48,0.00,2.80,6.34,8.69,9.54,9.74,9.83
763,2818.35,190,0.24646,54.85,119.39,188.38,295.19,401.96,458.63,769.67,294671.57,714,7.47,0.00,2.71,6.29,8.67,9.54,9.74,9.83
764,2165.80,161,0.24649,54.85,119.39,187.74,293.85,401.07,459.06,701.08,294353.32,720,7.47,0.00,2.77,6.32,8.67,9.54,9.74,9.83
765,2308.30,164,0.24506,54.85,120.02,187.91,292.79,399.27,458.99,701.08,294506.60,722,7.47,0.00,2.77,6.33,8.68,9.54,9.74,9.84
766,2084.63,146,0.24458,54.85,122.06,187.74,292.78,401.07,459.59,701.08,294720.69,728,7.49,0.04,2.79,6.35,8.68,9.54,9.74,9.84
767,2255.75,161,0.24513,54.85,124.58,186.92,294.40,402.35,459.11,701.08,294860.89,727,7.49,0.00,2.76,6.36,8.68,9.54,9.74,9.84
768,2615.53,191,0.24569,54.85,124.58,187.86,293.22,403.11,460.66,701.08,294968.89,728,7.49,0.00,2.76,6.33,8.69,9.54,9.74,9.84
769,2742.17,197,0.24530,54.85,124.42,186.44,293.72,402.14,460.23,701.08,294670.17,728,7.50,0.00,2.81,6.36,8.69,9.55,9.74,9.84
770,2360.43,171,0.24476,54.85,124.42,186.66,293.80,403.91,458.68,701.08,294980.55,729,7.51,0.05,2.87,6.37,8.70,9.55,9.74,9.84
771,2874.68,204,0.24505,54.85,124.58,186.05,295.65,405.53,461.34,701.08,295316.19,730,7.52,0.05,2.88,6.37,8.70,9.55,9.74,9.84
772,2694.60,195,0.24660,54.85,124.42,186.05,296.13,403.13,461.81,706.88,295716.91,728,7.50,0.00,2.82,6.33,8.70,9.55,9.74,9.84
773,2317.98,171,0.24599,54.85,124.07,185.72,297.11,401.73,462.29,701.08,294983.99,730,7.50,0.00,2.75,6.33,8.70,9.55,9.74,9.84
774,2471.42,188,0.24606,54.85,124.42,184.78,294.37,402.19,462.29,701.08,294778.97,730,7.49,0.00,2.78,6.30,8.68,9.55,9.74,9.84
775,2396.42,172,0.24521,54.85,124.58,183.49,294.88,402.29,460.54,701.08,294477.05,730,7.49,0.00,2.80,6.32,8.69,9.55,9.74,9.84
776,2587.53,176,0.24575,54.85,124.58,184.80,294.94,399.65,461.94,701.08,294488.43,730,7.49,0.00,2.80,6.33,8.68,9.55,9.74,9.84
777,2985.86,220,0.24698,54.85,124.42,184.34,296.15,400.24,461.82,701.08,294183.58,728,7.48,0.00,2.81,6.28,8.68,9.55,9.74,9.84
778,2046.92,147,0.24715,54.85,124.24,182.20,294.15,401.19,460.63,701.08,293492.01,728,7.47,0.00,2.75,6.30,8.67,9.55,9.74,9.84
779,2576.56,186,0.24612,54.85,124.24,182.59,295.51,402.91,459.63,668.37,293695.95,729,7.48,0.00,2.80,6.31,8.68,9.55,9.74,9.84
780,2484.54,182,0.24587,54.85,124.24,184.03,294.80,401.13,459.46,668.37,293545.47,727,7.47,0.00,2.81,6.31,8.67,9.54,9.74,9.84
781,2444.70,179,0.24728,54.85,121.58,183.60,294.22,400.55,461.27,668.37,293389.90,724,7.45,0.00,2.71,6.26,8.67,9.54,9.74,9.84
782,2310.98,167,0.24904,47.76,118.01,182.88,294.35,401.24,461.82,668.37,293245.93,721,7.43,0.00,2.71,6.24,8.66,9.54,9.73,9.84
783,1833.62,131,0.24772,47.76,117.82,181.94,293.01,402.15,457.98,668.37,292852.83,719,7.42,0.00,2.70,6.22,8.66,9.54,9.73,9.85
784,2256.29,161,0.24731,47.76,117.40,183.30,294.09,398.55,458.48,668.37,292925.32,717,7.40,0.00,2.65,6.19,8.66,9.54,9.73,9.85
785,2654.04,184,0.24887,47.76,116.65,184.88,292.20,397.82,459.95,977.48,292010.07,714,7.39,0.00,2.64,6.18,8.66,9.53,9.73,9.85
786,2826.55,203,0.24993,47.76,116.65,183.07,288.84,398.56,461.01,977.48,291911.25,714,7.38,0.00,2.66,6.18,8.66,9.53,9.73,9.85
787,2381.24,180,0.24853,47.76,118.01,182.88,290.57,400.57,457.49,977.48,291736.37,710,7.36,0.00,2.61,6.12,8.64,9.53,9.73,9.85
788,2323.45,164,0.25253,47.76,116.65,182.76,290.22,399.95,459.54,977.48,291986.77,704,7.31,0.00,2.58,6.02,8.60,9.52,9.72,9.85
789,2868.59,205,0.25129,47.76,117.82,182.27,291.50,397.76,455.67,977.48,291325.97,703,7.30,0.00,2.55,6.00,8.59,9.52,9.72,9.85
790,2514.03,182,0.25050,47.76,117.82,182.22,290.83,398.15,456.68,977.48,291111.22,705,7.31,0.00,2.57,5.97,8.58,9.52,9.72,9.85
791,2522.01,173,0.25034,47.76,117.82,182.39,290.52,398.45,454.54,987.05,290703.49,706,7.30,0.00,2.55,6.00,8.56,9.51,9.72,9.85
792,2189.43,158,0.25107,47.76,117.82,182.58,289.63,397.04,452.48,987.05,290757.35,707,7.31,0.00,2.52,5.96,8.57,9.51,9.73,9.85
793,2266.40,153,0.25128,47.76,117.40,181.08,288.89,395.12,454.42,987.05,290339.34,707,7.29,0.00,2.39,5.93,8.56,9.51,9.73,9.85
794,2892.07,218,0.25128,47.76,118.01,180.94,292.29,392.71,453.42,987.05,290392.37,704,7.27,0.00,2.40,5.90,8.56,9.51,9.72,9.85
795,2226.85,159,0.25262,47.76,118.01,181.43,291.48,393.99,456.15,987.05,290527.04,700,7.24,0.00,2.23,5.79,8.53,9.50,9.72,9.85
796,2556.53,184,0.25406,47.76,117.82,181.97,290.25,389.17,455.57,987.05,290635.80,700,7.23,0.00,2.19,5.72,8.52,9.50,9.72,9.85
797,2141.31,158,0.25417,47.76,117.40,182.05,288.25,393.02,455.01,987.05,290070.34,698,7.23,0.00,2.23,5.72,8.52,9.50,9.72,9.85
798,1777.58,129,0.25330,47.76,117.40,181.92,289.15,394.93,458.21,987.05,289693.54,698,7.23,0.00,2.15,5.75,8.52,9.50,9.72,9.85
799,2142.86,154,0.25456,47.76,116.60,182.54,289.51,397.03,458.97,987.05,289783.98,695,7.21,0.00,2.14,5.61,8.47,9.48,9.72,9.85
800,1797.27,128,0.25562,47.76,116.65,181.83,287.00,393.88,457.89,987.05,289676.90,692,7.17,0.00,2.10,5.46,8.45,9.48,9.72,9.86
801,2403.65,169,0.25582,47.76,117.40,182.88,286.20,392.79,459.43,987.05,289355.00,690,7.17,0.00,2.01,5.47,8.46,9.47,9.72,9.86
802,1811.53,130,0.25419,47.76,117.82,182.42,286.76,393.79,457.36,987.05,288742.98,688,7.16,0.00,2.00,5.49,8.44,9.47,9.72,9.86
803,2281.85,155,0.25636,47.76,117.40,179.49,286.66,390.90,455.62,987.05,288429.52,686,7.12,0.00,1.88,5.43,8.41,9.46,9.71,9.86
804,1892.83,137,0.25717,47.76,116.65,179.97,284.73,386.18,452.79,987.05,286988.81,681,7.07,0.00,1.86,5.33,8.36,9.45,9.70,9.86
805,2059.04,146,0.25679,47.76,116.60,179.08,285.43,390.10,451.30,987.05,286906.35,680,7.07,0.00,1.86,5.34,8.36,9.45,9.70,9.86
806,1917.22,136,0.25698,47.76,116.00,179.89,283.75,386.43,450.83,987.05,286242.28,675,7.03,0.00,1.81,5.28,8.32,9.43,9.70,9.86
807,3211.51,227,0.25678,47.76,115.57,179.95,283.60,385.23,451.52,987.05,285949.18,676,7.04,0.00,1.83,5.26,8.31,9.43,9.70,9.86
808,1862.30,133,0.25557,47.76,116.00,180.59,283.59,384.23,449.43,987.05,285768.07,675,7.03,0.00,1.82,5.25,8.31,9.43,9.69,9.86
809,1628.57,118,0.25599,47.76,116.00,181.71,282.13,386.89,447.49,987.05,285759.41,676,7.03,0.00,1.80,5.25,8.31,9.43,9.69,9.86
810,1838.45,137,0.25696,47.76,115.57,181.16,282.58,388.01,448.41,987.05,285263.00,673,7.02,0.00,1.66,5.18,8.31,9.42,9.69,9.86
811,2330.40,166,0.25721,47.76,115.41,180.36,282.57,388.69,450.45,987.05,285037.87,673,7.02,0.00,1.70,5.19,8.31,9.42,9.69,9.86
812,2106.37,153,0.25741,47.76,115.41,179.49,282.17,383.44,453.07,987.05,284059.73,671,7.02,0.00,1.71,5.20,8.31,9.41,9.69,9.86
813,1930.29,144,0.25820,47.76,115.41,179.81,280.28,382.83,450.52,987.05,283837.85,670,7.02,0.00,1.73,5.23,8.32,9.42,9.69,9.86
814,2071.41,146,0.25759,47.76,114.81,179.78,281.89,381.13,450.63,987.05,283724.20,668,7.00,0.00,1.71,5.12,8.30,9.41,9.69,9.84
815,2035.30,150,0.25800,47.76,114.81,179.06,280.14,382.68,448.81,987.05,283871.61,669,7.00,0.00,1.73,5.14,8.30,9.41,9.69,9.84
816,2468.07,175,0.25693,47.76,114.81,179.42,283.41,382.53,446.18,987.05,283837.96,669,7.01,0.00,1.76,5.15,8.31,9.41,9.69,9.84
817,2437.67,183,0.25616,47.76,114.81,178.68,282.64,382.31,445.39,987.05,283860.75,670,7.01,0.00,1.75,5.13,8.32,9.41,9.69,9.85
818,1848.82,134,0.25658,47.76,114.66,179.34,282.64,383.85,444.70,987.05,284064.89,668,7.01,0.00,1.75,5.10,8.30,9.41,9.69,9.85
819,2246.49,165,0.25778,47.76,113.98,178.52,280.70,384.23,446.45,987.05,284282.32,666,7.01,0.00,1.76,5.09,8.25,9.41,9.69,9.85
820,2389.77,173,0.25681,47.76,113.80,180.38,282.97,383.04,446.41,987.05,284394.56,665,6.99,0.00,1.78,5.05,8.22,9.39,9.68,9.85
821,1849.83,136,0.25690,47.76,113.80,181.20,282.14,384.06,448.33,987.05,284526.58,664,6.99,0.00,1.78,5.04,8.22,9.39,9.68,9.85
822,1951.61,145,0.25641,47.76,113.53,179.34,282.22,382.88,445.89,987.05,284582.25,664,6.99,0.00,1.81,5.06,8.22,9.38,9.68,9.85
823,2487.38,179,0.25575,47.76,113.53,180.07,283.06,382.91,441.94,987.05,284549.72,666,7.01,0.04,1.84,5.10,8.23,9.39,9.68,9.85
824,2086.61,148,0.25682,47.76,112.86,181.83,282.64,384.23,444.26,987.05,284576.73,666,7.01,0.00,1.88,5.06,8.23,9.39,9.68,9.85
825,2677.42,195,0.25841,47.76,112.86,181.57,279.94,383.47,446.01,987.05,284573.25,669,7.02,0.00,1.90,5.04,8.24,9.39,9.68,9.85
826,1752.57,125,0.25853,47.76,112.15,179.43,281.59,381.89,445.49,987.05,284638.29,666,6.99,0.00,1.86,4.99,8.21,9.39,9.68,9.85
827,1946.99,138,0.25797,47.76,113.53,180.14,279.94,381.13,446.19,987.05,284611.03,665,6.99,0.00,1.85,4.95,8.21,9.38,9.68,9.85
828,2070.19,147,0.25763,47.76,112.86,180.47,281.81,381.16,446.83,987.05,284555.46,665,7.00,0.00,1.86,4.96,8.22,9.38,9.68,9.85
829,2292.20,170,0.25855,47.76,112.15,181.42,281.11,384.00,446.77,987.05,284390.97,663,6.98,0.00,1.86,4.93,8.21,9.38,9.68,9.85
830,1836.31,139,0.26029,47.76,112.15,179.56,280.92,384.91,447.70,987.05,284272.05,660,6.97,0.00,1.89,4.91,8.21,9.38,9.68,9.85
831,1664.51,120,0.25906,47.76,112.15,179.88,281.46,382.55,448.78,987.05,284067.83,660,6.97,0.00,1.92,4.93,8.21,9.38,9.68,9.85
832,2018.95,151,0.25879,47.76,111.80,180.33,281.97,383.34,447.45,987.05,283972.07,658,6.97,0.00,1.93,4.88,8.22,9.37,9.68,9.85
833,2137.87,154,0.25867,47.76,111.27,179.08,282.87,384.06,446.49,987.05,283951.25,657,6.97,0.00,1.92,4.88,8.22,9.37,9.68,9.86
834,2493.66,178,0.25855,47.76,111.18,179.36,282.87,379.65,445.08,987.05,283339.72,658,6.97,0.00,1.94,4.91,8.21,9.37,9.68,9.86
835,1709.38,131,0.25851,47.76,111.18,179.08,282.14,377.74,445.27,987.05,283375.79,657,6.98,0.00,1.99,4.90,8.21,9.37,9.68,9.86
836,1837.84,123,0.25924,47.76,111.18,178.05,280.77,382.18,445.45,987.05,283455.25,656,6.98,0.00,2.04,4.85,8.22,9.37,9.68,9.86
837,2264.10,165,0.25946,47.76,111.18,179.76,280.19,381.60,446.57,987.05,283495.19,657,7.00,0.02,2.09,4.89,8.22,9.37,9.69,9.86
838,2058.33,153,0.26066,47.76,110.94,178.92,281.81,381.45,446.07,987.05,283616.77,655,6.97,0.00,2.03,4.83,8.22,9.36,9.68,9.86
839,2216.58,164,0.26016,47.76,110.93,179.08,282.40,380.49,445.67,987.05,283465.67,655,6.98,0.00,2.06,4.87,8.22,9.37,9.69,9.86
840,2340.62,168,0.25995,47.76,110.93,180.13,281.81,379.87,444.17,987.05,283378.55,655,6.99,0.05,2.10,4.89,8.22,9.37,9.69,9.86
841,1503.83,104,0.25998,47.76,110.93,179.33,282.60,380.90,444.19,987.05,283471.73,655,7.00,0.00,2.13,4.91,8.23,9.37,9.69,9.86
842,1772.08,125,0.25981,47.76,110.93,181.44,280.97,382.24,444.17,987.05,283557.80,654,7.01,0.00,2.18,4.93,8.23,9.37,9.69,9.86
843,1962.69,149,0.26177,47.76,110.93,180.45,279.31,381.58,445.02,987.05,283293.91,652,7.00,0.00,2.19,4.91,8.22,9.37,9.69,9.86
844,2505.46,182,0.26141,47.76,110.62,179.68,279.94,382.93,445.47,987.05,283454.53,651,7.01,0.00,2.25,4.92,8.23,9.37,9.69,9.86
845,1433.48,96,0.26121,47.76,110.62,181.25,280.41,383.92,446.67,987.05,283662.97,650,7.00,0.00,2.23,4.91,8.23,9.37,9.68,9.86
846,1665.47,119,0.26014,47.76,110.62,182.36,279.59,383.92,446.25,987.05,283773.59,649,7.01,0.00,2.25,4.89,8.21,9.37,9.69,9.86
847,2105.33,149,0.26018,47.76,109.97,179.08,279.98,383.46,445.89,987.05,283930.14,647,7.00,0.00,2.27,4.88,8.19,9.36,9.69,9.87
848,2053.17,149,0.26010,47.76,109.85,178.37,281.09,381.13,445.35,987.05,284017.87,647,7.01,0.00,2.28,4.88,8.19,9.36,9.69,9.87
849,1823.61,131,0.25933,47.76,109.85,179.05,280.89,380.74,444.72,987.05,283968.11,649,7.02,0.03,2.32,4.90,8.20,9.37,9.69,9.87
850,2227.73,152,0.25965,47.76,109.97,179.13,281.02,379.99,446.09,987.05,283925.22,649,7.03,0.00,2.35,4.91,8.19,9.37,9.69,9.87
851,1856.33,139,0.26015,47.76,109.85,179.59,280.44,380.54,448.64,987.05,283990.67,650,7.03,0.00,2.39,4.93,8.21,9.37,9.69,9.87
852,1447.80,102,0.25992,47.76,109.53,179.03,281.16,381.21,445.75,987.05,283911.29,650,7.04,0.00,2.39,4.96,8.21,9.36,9.69,9.87
853,2141.69,153,0.26116,47.76,109.37,180.25,281.34,381.15,446.81,987.05,283850.66,649,7.05,0.00,2.41,4.97,8.21,9.37,9.69,9.87
854,2195.64,161,0.26120,47.76,109.35,180.78,281.67,380.45,447.38,987.05,283948.85,648,7.05,0.00,2.43,5.00,8.21,9.37,9.69,9.87
855,2106.95,155,0.26124,47.76,109.35,180.23,281.50,377.74,448.32,987.05,283618.54,648,7.05,0.00,2.44,4.99,8.21,9.37,9.69,9.85
856,1828.75,137,0.26296,47.76,109.26,179.18,281.32,377.63,448.98,987.05,283914.23,646,7.04,0.00,2.47,5.00,8.20,9.37,9.69,9.85
857,1822.80,134,0.26255,47.76,109.26,178.77,281.81,376.26,448.51,987.05,283708.14,647,7.05,0.00,2.50,5.00,8.19,9.36,9.69,9.85
858,1772.25,129,0.26239,47.76,109.26,178.95,280.84,379.01,449.35,987.05,283967.41,648,7.06,0.04,2.54,5.03,8.20,9.37,9.69,9.85
859,1836.51,124,0.26211,47.76,109.35,180.58,282.30,379.92,446.36,987.05,284255.52,647,7.07,0.00,2.59,5.05,8.21,9.37,9.69,9.85
860,2095.81,151,0.26312,47.76,109.35,179.20,281.81,378.13,446.70,987.05,284046.72,647,7.06,0.00,2.60,5.03,8.21,9.37,9.69,9.85
861,1866.15,132,0.26246,47.76,109.35,180.01,280.94,381.45,447.21,987.05,284295.78,646,7.05,0.00,2.63,5.03,8.19,9.37,9.69,9.85
862,2013.28,147,0.26213,47.76,109.26,179.39,281.67,381.62,447.34,987.05,284054.97,645,7.05,0.00,2.65,5.05,8.19,9.37,9.69,9.85
863,2267.52,155,0.26216,47.76,109.26,178.47,281.81,382.52,446.95,987.05,284301.96,648,7.06,0.00,2.68,5.07,8.18,9.37,9.69,9.85
864,1806.69,135,0.26189,47.76,108.70,177.15,281.69,379.36,446.77,987.05,283742.97,648,7.05,0.00,2.69,5.03,8.18,9.37,9.69,9.85
865,1575.61,119,0.26093,47.76,108.70,178.51,280.11,381.13,447.80,987.05,283555.65,649,7.07,0.01,2.73,5.06,8.19,9.37,9.69,9.85
866,1976.59,138,0.26114,47.76,108.70,179.08,281.44,380.71,446.27,987.05,283490.28,649,7.07,0.00,2.75,5.08,8.18,9.37,9.69,9.85
867,1873.18,139,0.25977,47.76,109.35,179.45,281.67,378.32,446.82,987.05,283477.27,649,7.08,0.00,2.77,5.09,8.18,9.38,9.69,9.85
868,1512.18,117,0.25984,47.76,109.35,179.33,281.81,378.90,448.86,987.05,283683.31,650,7.09,0.04,2.80,5.12,8.20,9.38,9.69,9.85
869,1820.71,134,0.26063,47.76,109.26,177.07,281.81,378.84,449.34,987.05,283850.94,648,7.09,0.00,2.82,5.12,8.18,9.38,9.69,9.86
870,1581.37,120,0.26003,47.76,108.70,178.47,280.09,377.16,448.87,987.05,283953.78,648,7.08,0.00,2.81,5.11,8.18,9.37,9.69,9.86
871,1959.02,147,0.26108,47.76,109.26,179.45,279.74,375.34,446.98,987.05,284241.75,645,7.06,0.00,2.78,5.03,8.16,9.36,9.69,9.86
872,1717.84,125,0.25992,47.76,109.26,179.61,280.12,376.30,445.49,987.05,284387.97,647,7.04,0.00,2.79,4.99,8.14,9.36,9.69,9.86
873,2403.08,177,0.25974,47.76,109.26,178.47,280.90,377.10,448.02,987.05,283930.13,648,7.05,0.00,2.80,5.00,8.14,9.37,9.69,9.86
874,2691.48,203,0.26001,47.76,108.70,174.67,283.97,377.74,448.59,987.05,284079.31,648,7.05,0.00,2.83,4.94,8.15,9.37,9.69,9.86
875,1587.75,124,0.26014,47.76,108.15,175.06,283.67,378.58,446.99,987.05,284252.00,647,7.06,0.00,2.85,4.94,8.15,9.37,9.69,9.86
876,2403.07,177,0.26047,47.76,108.11,175.02,282.64,376.62,449.39,987.05,283855.48,645,7.04,0.00,2.81,4.91,8.15,9.37,9.69,9.86
877,1497.34,113,0.26117,47.76,107.99,174.45,281.89,377.74,450.35,987.05,283911.42,643,7.04,0.00,2.81,4.92,8.16,9.35,9.69,9.86
878,2179.63,163,0.26077,47.76,107.99,174.32,282.44,378.13,447.74,987.05,283888.89,647,7.05,0.01,2.83,4.95,8.17,9.36,9.69,9.86
879,2423.50,173,0.26184,47.76,107.99,175.87,281.92,379.02,450.98,987.05,283758.97,646,7.05,0.00,2.83,4.96,8.16,9.36,9.69,9.86
880,1842.01,137,0.26005,47.76,108.11,177.06,282.81,377.74,451.15,987.05,283720.14,647,7.06,0.03,2.85,4.98,8.17,9.36,9.69,9.86
881,2288.35,165,0.26240,47.76,108.11,174.92,279.77,377.11,450.40,987.05,283726.92,646,7.05,0.00,2.88,4.95,8.17,9.36,9.68,9.86
882,2253.35,167,0.26264,47.76,108.11,173.85,278.95,377.33,451.77,987.05,283324.81,648,7.06,0.00,2.87,4.93,8.17,9.35,9.69,9.86
883,1681.34,126,0.26200,47.76,108.15,176.99,279.15,377.74,449.60,987.05,283403.29,649,7.07,0.06,2.93,4.93,8.18,9.36,9.69,9.87
884,1781.39,131,0.26237,47.76,108.15,176.57,277.95,377.84,450.14,987.05,283555.14,648,7.07,0.00,2.92,4.90,8.18,9.36,9.69,9.87
885,1782.88,138,0.26292,47.76,108.15,175.17,278.02,379.24,447.45,987.05,283244.58,647,7.06,0.00,2.90,4.90,8.18,9.36,9.69,9.87
886,1947.17,144,0.26432,47.76,108.11,174.12,277.89,377.32,450.75,987.05,283007.46,643,7.03,0.00,2.83,4.88,8.16,9.36,9.67,9.84
887,1968.26,140,0.26366,47.76,108.15,173.97,278.75,378.13,451.05,987.05,283040.64,644,7.03,0.00,2.87,4.90,8.17,9.36,9.67,9.84
888,1660.05,128,0.26415,47.76,108.15,173.57,280.76,379.05,449.69,987.05,283089.63,643,7.02,0.00,2.86,4.84,8.17,9.35,9.67,9.84
889,2392.30,174,0.26382,47.76,108.70,174.57,279.99,378.76,450.64,987.05,283164.71,643,7.03,0.01,2.89,4.88,8.18,9.36,9.67,9.84
890,2067.68,153,0.26546,47.76,108.11,173.86,280.11,377.74,450.43,987.05,283344.75,642,7.03,0.00,2.89,4.87,8.17,9.35,9.67,9.84
891,1768.21,129,0.26546,47.76,108.11,173.57,278.64,377.74,446.70,987.05,283532.51,642,7.04,0.01,2.95,4.90,8.18,9.35,9.67,9.84
892,2180.82,162,0.26485,47.76,108.11,174.48,279.14,380.18,447.84,987.05,283754.65,640,7.03,0.00,2.92,4.91,8.17,9.35,9.67,9.84
893,1694.41,122,0.26524,47.76,108.11,174.06,281.81,379.72,448.67,987.05,283898.92,640,7.03,0.00,2.94,4.92,8.18,9.35,9.68,9.84
894,1829.21,131,0.26442,47.76,108.11,174.45,281.81,379.22,449.81,987.05,284043.47,643,7.05,0.07,2.96,4.94,8.19,9.36,9.68,9.84
895,1740.46,132,0.26416,47.76,108.70,174.79,282.77,378.18,447.98,987.05,284191.82,642,7.04,0.00,2.93,4.92,8.19,9.35,9.67,9.84
896,1948.16,145,0.26455,47.76,108.15,173.81,283.03,378.40,450.94,987.05,284304.27,643,7.05,0.00,2.96,4.96,8.19,9.35,9.67,9.84
897,1335.84,101,0.26392,47.76,108.70,174.31,280.12,380.79,449.43,987.05,284366.34,643,7.05,0.00,2.94,4.97,8.19,9.36,9.67,9.84
898,1834.36,144,0.26444,47.76,108.15,174.64,280.93,379.84,451.76,987.05,284389.66,640,7.03,0.00,2.93,4.97,8.17,9.35,9.67,9.84
899,1483.58,109,0.26489,47.76,108.15,175.18,279.68,379.27,456.92,987.05,284360.10,639,7.02,0.00,2.93,4.99,8.17,9.35,9.67,9.84
900,1827.17,141,0.26440,47.76,108.11,175.42,279.25,378.71,450.67,987.05,284249.69,639,7.03,0.00,2.95,5.00,8.18,9.35,9.67,9.85
901,2253.06,175,0.26571,47.76,107.99,174.57,279.75,378.45,452.09,987.05,284179.33,637,7.02,0.00,2.84,4.98,8.17,9.34,9.67,9.85
902,1993.69,139,0.26506,47.76,107.99,174.23,279.54,377.60,449.68,987.05,283849.71,636,7.02,0.00,2.84,5.00,8.16,9.34,9.67,9.85
903,1829.30,138,0.26408,47.76,107.99,175.05,278.14,377.74,448.86,987.05,283683.44,634,7.02,0.00,2.83,4.96,8.16,9.34,9.66,9.85
904,1961.91,149,0.26442,47.76,107.99,176.07,278.96,377.57,447.32,987.05,283654.13,633,7.02,0.00,2.84,4.95,8.17,9.34,9.66,9.85
