iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
14984,32166.60,951,0.30335,22.25,94.28,139.57,245.55,361.48,453.82,1054.32,262351.30,714,7.47,0.00,3.41,6.27,8.53,9.36,9.66,9.85
14985,30687.12,936,0.30111,22.25,94.30,140.56,248.21,362.08,452.00,1054.32,262260.25,714,7.46,0.00,3.44,6.26,8.53,9.36,9.66,9.85
14986,31128.34,919,0.29950,22.25,95.38,142.53,247.12,360.43,457.77,1054.32,262067.41,714,7.46,0.00,3.48,6.26,8.53,9.37,9.66,9.85
14987,30573.11,909,0.29759,22.25,98.23,141.77,248.21,360.56,458.47,1054.32,262434.88,714,7.47,0.05,3.50,6.27,8.53,9.37,9.66,9.85
14988,32162.72,964,0.29478,22.25,95.26,144.43,252.91,364.98,442.75,1054.32,262577.34,715,7.47,0.00,3.51,6.27,8.53,9.37,9.66,9.85
14989,32996.05,974,0.29740,22.25,96.37,140.74,249.31,360.49,451.75,1054.32,262635.78,716,7.47,0.00,3.50,6.28,8.53,9.37,9.66,9.85
14990,31670.25,932,0.29780,22.25,94.57,142.70,248.21,360.08,448.09,1054.32,262689.91,717,7.47,0.00,3.53,6.28,8.53,9.37,9.66,9.85
14991,31954.65,928,0.29495,22.25,96.37,144.75,251.00,358.93,451.12,1054.32,262826.13,715,7.44,0.00,3.48,6.24,8.52,9.37,9.66,9.85
14992,28701.24,845,0.29493,22.25,95.38,145.19,247.86,354.53,459.05,1054.32,263275.99,716,7.44,0.00,3.46,6.25,8.52,9.37,9.66,9.85
14993,31959.19,921,0.29348,22.25,96.37,146.63,248.99,359.57,455.65,1054.32,262869.28,715,7.44,0.00,3.48,6.27,8.52,9.36,9.66,9.85
14994,33506.47,966,0.29582,22.25,93.17,143.24,246.52,355.11,454.74,1054.32,262398.18,714,7.44,0.00,3.49,6.25,8.51,9.36,9.66,9.85
14995,34068.18,993,0.29880,22.25,93.58,143.42,248.21,361.48,456.90,1054.32,262075.67,715,7.45,0.00,3.49,6.25,8.51,9.37,9.66,9.85
14996,30446.12,904,0.29872,22.25,94.30,143.53,248.21,358.77,460.55,1054.32,262522.45,717,7.45,0.00,3.42,6.26,8.52,9.37,9.66,9.85
14997,35322.05,1039,0.29801,22.25,94.19,142.53,245.19,358.60,447.68,1054.32,261558.13,717,7.45,0.00,3.43,6.28,8.52,9.37,9.66,9.85
14998,30159.57,910,0.29747,22.25,94.30,141.04,250.99,357.64,450.84,1054.32,261550.56,715,7.44,0.00,3.36,6.22,8.51,9.37,9.66,9.86
14999,28465.52,861,0.29654,22.25,94.57,143.05,250.94,361.05,446.83,1054.32,262147.18,716,7.45,0.01,3.39,6.24,8.52,9.37,9.66,9.86
15000,33423.74,1006,0.30271,22.25,92.95,141.44,244.87,358.23,455.50,1054.32,261965.43,713,7.42,0.00,3.27,6.23,8.49,9.37,9.66,9.85
15001,32650.13,957,0.29837,22.25,95.26,144.88,246.32,356.24,458.12,1054.32,261866.55,714,7.43,0.00,3.27,6.24,8.50,9.37,9.66,9.85
15002,28491.13,841,0.29770,22.25,96.27,144.88,248.64,359.07,451.74,1054.32,262388.00,713,7.42,0.00,3.28,6.25,8.50,9.36,9.66,9.86
15003,31144.56,914,0.29287,22.25,94.77,148.84,245.37,360.35,441.93,1054.32,262138.06,713,7.43,0.01,3.30,6.27,8.50,9.36,9.66,9.86
15004,28531.00,854,0.29379,22.25,94.28,146.47,248.43,360.32,450.56,1054.32,262479.11,713,7.43,0.00,3.32,6.27,8.49,9.36,9.66,9.86
15005,29793.39,891,0.29509,22.25,98.36,142.53,248.89,357.05,446.77,1054.32,262582.05,714,7.42,0.00,3.32,6.25,8.50,9.36,9.66,9.86
15006,28059.49,848,0.29478,22.25,95.26,145.19,250.84,356.69,441.78,1054.32,263093.97,718,7.43,0.01,3.36,6.27,8.50,9.36,9.66,9.86
15007,32024.99,952,0.29606,22.25,95.26,142.53,252.21,360.99,445.79,1054.32,262964.20,719,7.45,0.09,3.42,6.29,8.51,9.37,9.66,9.86
15008,34562.15,1033,0.29762,22.25,93.87,144.35,250.99,355.14,444.77,1054.32,262186.67,719,7.43,0.00,3.37,6.17,8.51,9.36,9.66,9.86
15009,34536.35,1013,0.29922,22.25,94.57,142.92,246.41,360.69,444.33,1054.32,261931.32,719,7.43,0.00,3.39,6.15,8.50,9.36,9.66,9.86
15010,29982.69,908,0.29780,22.25,96.37,143.90,246.43,361.05,449.32,1054.32,262422.75,720,7.44,0.00,3.35,6.18,8.49,9.36,9.67,9.86
15011,35581.08,1040,0.29667,22.25,97.46,142.53,242.18,360.49,455.28,1054.32,261930.00,720,7.45,0.03,3.39,6.18,8.51,9.37,9.67,9.86
15012,32972.17,981,0.29739,22.25,95.26,145.19,248.58,363.62,445.67,1054.32,262101.34,723,7.46,0.07,3.41,6.21,8.52,9.37,9.67,9.86
15013,30756.38,917,0.29502,22.25,96.37,150.96,244.62,360.49,450.48,1054.32,262723.86,720,7.45,0.00,3.39,6.18,8.50,9.37,9.66,9.87
15014,35693.02,1057,0.29521,22.25,94.28,146.36,243.38,358.52,444.77,1054.32,262375.57,721,7.45,0.00,3.42,6.19,8.50,9.37,9.66,9.87
15015,31884.93,940,0.29140,22.25,97.13,149.38,246.36,354.82,444.85,1054.32,262640.44,719,7.44,0.00,3.42,6.14,8.49,9.37,9.66,9.87
15016,33594.99,1002,0.29251,22.25,98.60,145.56,246.84,355.77,443.05,1054.32,262569.17,719,7.44,0.00,3.46,6.15,8.49,9.38,9.66,9.87
15017,37595.85,1070,0.29319,40.21,94.30,145.51,249.03,356.77,446.25,1054.32,261960.90,719,7.45,0.00,3.45,6.17,8.49,9.38,9.66,9.87
15018,29273.75,871,0.29266,40.21,96.35,149.99,247.81,358.39,445.37,1054.32,262170.52,720,7.45,0.00,3.47,6.19,8.50,9.38,9.66,9.87
15019,31028.06,909,0.29305,40.21,95.26,149.23,244.16,357.30,451.79,1054.32,262617.33,721,7.46,0.08,3.49,6.20,8.50,9.38,9.66,9.87
15020,32777.08,955,0.29414,40.21,97.46,150.25,243.79,357.31,452.51,1054.32,262738.21,722,7.48,0.09,3.55,6.23,8.51,9.38,9.67,9.87
15021,31419.22,957,0.30022,40.21,94.28,144.53,243.88,362.87,458.06,1054.32,263118.01,723,7.47,0.00,3.56,6.22,8.50,9.38,9.66,9.87
15022,32787.53,970,0.29809,38.83,94.28,146.13,243.62,364.51,452.07,1054.32,263244.20,727,7.48,0.03,3.59,6.23,8.51,9.38,9.67,9.87
15023,29285.36,883,0.29511,40.21,98.96,150.54,244.16,364.77,458.58,1054.32,263934.06,728,7.48,0.00,3.60,6.25,8.50,9.38,9.66,9.87
15024,32192.40,949,0.29637,40.21,95.55,150.47,243.53,361.01,460.82,1054.32,264018.32,726,7.47,0.00,3.53,6.24,8.50,9.38,9.66,9.87
15025,35162.34,1046,0.29636,40.21,94.30,145.19,249.69,359.49,456.64,1054.32,263443.05,725,7.47,0.00,3.54,6.24,8.49,9.39,9.66,9.87
15026,34300.31,1014,0.29902,40.21,94.57,143.90,247.75,355.61,452.92,1054.32,263242.11,725,7.47,0.00,3.56,6.23,8.50,9.39,9.66,9.87
15027,28441.13,862,0.29439,40.21,96.83,145.85,249.20,361.25,446.22,1054.32,264013.11,724,7.47,0.00,3.55,6.22,8.47,9.39,9.66,9.87
15028,35113.59,1044,0.29492,40.21,95.26,146.28,246.86,361.72,439.17,1054.32,263683.68,724,7.47,0.00,3.57,6.23,8.47,9.39,9.66,9.88
15029,31291.68,945,0.29686,40.21,94.36,145.98,249.37,361.48,451.04,1054.32,264005.37,725,7.48,0.01,3.62,6.26,8.48,9.39,9.66,9.88
15030,33907.75,1012,0.29783,40.21,93.79,145.19,246.69,360.73,449.69,1054.32,263552.78,723,7.48,0.00,3.55,6.25,8.48,9.39,9.66,9.88
15031,30183.36,926,0.29586,40.21,97.38,144.88,249.31,361.21,450.31,1054.32,264156.20,721,7.46,0.00,3.52,6.25,8.46,9.39,9.66,9.88
15032,31697.42,949,0.29659,37.73,96.76,144.55,245.92,364.92,449.59,1054.32,264305.73,721,7.46,0.00,3.54,6.25,8.47,9.39,9.66,9.88
15033,34053.60,1011,0.29885,40.21,94.30,144.43,250.99,361.86,457.26,1054.32,264062.73,722,7.47,0.00,3.53,6.24,8.47,9.39,9.66,9.88
15034,30161.87,912,0.29331,40.21,97.76,147.36,248.02,361.05,452.70,1054.32,264429.88,724,7.48,0.02,3.55,6.25,8.48,9.39,9.66,9.88
15035,32816.16,980,0.29679,40.21,94.30,147.02,249.25,359.75,455.48,1054.32,264319.54,724,7.48,0.00,3.58,6.26,8.48,9.39,9.65,9.88
15036,33182.29,981,0.29627,40.21,99.85,144.88,245.43,359.16,460.12,873.97,263997.92,724,7.49,0.00,3.58,6.28,8.49,9.40,9.66,9.88
15037,30170.18,919,0.29892,40.21,97.08,145.78,244.52,360.96,461.67,833.86,264234.19,723,7.49,0.00,3.60,6.28,8.49,9.40,9.65,9.88
15038,34111.62,1018,0.29933,40.21,94.72,140.72,244.80,362.59,454.44,891.37,263863.01,721,7.48,0.00,3.58,6.23,8.49,9.40,9.66,9.88
15039,32696.49,949,0.28840,38.78,97.46,151.60,249.31,360.50,444.10,833.86,263835.47,720,7.49,0.00,3.49,6.25,8.50,9.39,9.65,9.88
15040,32115.21,937,0.28966,40.21,97.06,143.90,256.78,360.87,441.36,833.86,263611.46,720,7.49,0.00,3.50,6.23,8.50,9.40,9.65,9.88
15041,31621.06,920,0.29004,40.21,97.46,144.88,256.28,359.65,446.21,833.86,263832.29,722,7.50,0.02,3.53,6.25,8.51,9.40,9.65,9.89
15042,29218.94,857,0.29423,40.21,96.37,144.62,247.32,359.85,452.42,792.78,263935.45,722,7.51,0.00,3.56,6.27,8.51,9.40,9.66,9.89
15043,32175.18,947,0.29226,40.21,98.49,147.23,250.73,356.57,454.19,731.68,263882.61,724,7.52,0.02,3.57,6.29,8.52,9.40,9.66,9.89
15044,30009.99,866,0.29243,40.21,99.18,150.20,246.28,358.25,466.05,719.61,264273.77,726,7.52,0.00,3.47,6.30,8.52,9.41,9.66,9.89
15045,29601.68,850,0.29294,40.21,97.74,150.47,248.76,344.91,460.17,767.50,264376.93,725,7.51,0.00,3.43,6.31,8.50,9.40,9.66,9.89
15046,28875.54,866,0.29380,40.21,98.96,150.47,250.42,356.00,452.61,798.10,264663.90,726,7.53,0.04,3.47,6.32,8.52,9.40,9.66,9.89
15047,37389.12,1088,0.29212,40.21,98.60,145.33,249.70,356.32,452.70,887.13,263744.25,725,7.52,0.00,3.39,6.31,8.50,9.40,9.66,9.89
15048,31881.47,944,0.29067,40.21,100.32,151.71,248.54,359.97,452.49,779.70,264038.71,724,7.51,0.00,3.31,6.30,8.51,9.40,9.65,9.89
15049,31505.26,905,0.29076,40.21,98.60,149.52,246.20,356.40,457.22,790.01,264383.06,723,7.50,0.00,3.27,6.29,8.50,9.40,9.65,9.89
15050,32435.46,951,0.29199,40.21,99.95,151.53,246.08,359.39,450.61,833.20,264492.58,723,7.49,0.00,3.28,6.30,8.50,9.40,9.65,9.89
15051,33034.05,989,0.28945,29.24,99.22,149.70,251.27,355.86,451.47,761.58,264181.23,723,7.48,0.00,3.28,6.30,8.51,9.40,9.65,9.89
15052,33411.16,975,0.29431,25.60,99.22,146.74,246.51,359.97,451.08,751.26,264175.87,726,7.50,0.07,3.29,6.32,8.51,9.40,9.65,9.89
15053,35273.35,1058,0.29561,32.79,98.10,150.71,241.60,361.13,447.55,771.72,263899.88,721,7.46,0.00,3.21,6.30,8.49,9.39,9.65,9.89
15054,33743.55,999,0.29573,22.69,99.22,149.02,243.39,359.97,458.99,757.26,263924.32,721,7.45,0.00,3.20,6.31,8.50,9.39,9.65,9.89
15055,32545.96,957,0.29321,40.21,99.22,154.40,243.74,359.41,454.61,759.08,264075.80,721,7.46,0.00,3.25,6.32,8.50,9.39,9.65,9.89
15056,31080.28,935,0.29228,40.21,98.96,151.60,250.69,355.59,448.22,757.26,264410.31,720,7.45,0.00,3.17,6.33,8.48,9.39,9.65,9.86
15057,31852.10,942,0.29056,40.21,98.96,150.54,250.51,355.06,444.90,839.24,264186.36,718,7.44,0.00,3.14,6.30,8.48,9.39,9.65,9.86
15058,33571.80,960,0.29114,40.21,99.95,152.32,244.44,358.67,451.56,757.26,264132.21,720,7.46,0.03,3.16,6.34,8.49,9.39,9.65,9.86
15059,30193.72,924,0.29435,29.51,99.18,145.61,248.67,359.97,456.59,757.26,264617.97,723,7.47,0.05,3.19,6.36,8.50,9.39,9.66,9.86
15060,31313.16,939,0.30062,40.21,97.08,143.54,245.00,360.46,465.70,782.37,264886.40,719,7.44,0.00,3.10,6.31,8.47,9.39,9.65,9.86
15061,32848.70,992,0.29801,37.84,99.85,147.82,246.95,354.64,459.83,757.26,264660.01,720,7.44,0.00,3.12,6.33,8.47,9.39,9.65,9.86
15062,31466.51,952,0.29488,39.07,96.74,146.32,248.70,358.40,459.92,757.26,264663.68,718,7.43,0.00,3.09,6.32,8.47,9.38,9.65,9.86
15063,31755.19,961,0.29040,40.16,98.96,148.42,251.54,359.97,452.82,757.26,264588.51,714,7.40,0.00,2.99,6.25,8.45,9.38,9.65,9.86
15064,32459.95,969,0.29104,40.21,97.95,144.21,249.02,357.69,441.78,757.26,263718.69,715,7.41,0.00,3.03,6.28,8.43,9.38,9.64,9.86
15065,32069.90,955,0.29347,40.21,98.42,144.82,249.71,359.36,447.70,757.26,263674.00,714,7.39,0.00,3.04,6.27,8.42,9.37,9.64,9.86
15066,31206.29,916,0.29479,40.21,99.18,145.45,248.08,358.41,448.30,757.26,263609.53,716,7.40,0.02,3.07,6.29,8.43,9.37,9.65,9.87
15067,33066.57,956,0.29438,40.21,99.74,147.32,242.74,354.64,452.39,783.00,263451.51,716,7.41,0.00,3.08,6.28,8.43,9.37,9.65,9.87
15068,31959.67,948,0.29715,40.21,98.60,143.56,243.40,353.55,456.60,808.51,263560.44,717,7.41,0.00,3.10,6.27,8.44,9.37,9.65,9.87
15069,31301.98,937,0.29691,40.21,98.96,144.70,245.43,359.84,456.24,760.12,263723.52,717,7.41,0.00,3.14,6.25,8.44,9.38,9.65,9.87
15070,30752.33,921,0.29679,40.21,99.22,146.61,242.81,355.28,454.35,757.26,263943.57,718,7.42,0.00,3.14,6.26,8.45,9.38,9.65,9.87
15071,33251.83,993,0.29882,40.21,98.60,141.92,247.18,355.15,461.08,757.26,263686.78,722,7.42,0.00,3.17,6.27,8.46,9.38,9.64,9.87
15072,34462.04,1019,0.29774,40.21,99.45,145.19,246.55,356.19,455.34,757.26,263352.21,722,7.43,0.08,3.21,6.29,8.47,9.38,9.64,9.87
15073,32934.22,1019,0.29788,40.21,97.95,143.36,246.47,356.58,453.64,757.26,262912.71,722,7.44,0.00,3.21,6.31,8.47,9.38,9.65,9.87
15074,28785.13,875,0.29540,40.21,98.96,145.89,245.43,359.32,453.63,952.46,263376.51,720,7.42,0.00,3.21,6.29,8.46,9.38,9.65,9.84
15075,30998.12,922,0.29661,40.21,97.49,145.19,248.42,363.97,443.02,932.87,263526.10,721,7.43,0.00,3.24,6.29,8.47,9.38,9.65,9.84
15076,33980.83,1014,0.29537,40.21,97.74,144.88,242.12,362.69,451.20,757.26,263300.57,722,7.44,0.00,3.26,6.31,8.48,9.39,9.65,9.85
15077,34910.53,1031,0.29561,40.21,96.37,144.28,249.31,355.86,446.72,762.76,262957.04,723,7.45,0.09,3.29,6.33,8.49,9.39,9.65,9.85
15078,35969.72,1056,0.29428,34.15,97.06,144.73,251.65,352.52,445.85,757.26,262707.20,726,7.46,0.17,3.33,6.36,8.50,9.39,9.65,9.85
15079,34254.14,1009,0.29519,40.21,96.99,144.39,240.89,364.84,447.79,782.57,261992.09,725,7.46,0.00,3.34,6.33,8.50,9.39,9.65,9.85
15080,32958.62,972,0.29246,40.21,99.22,144.88,244.08,356.14,447.89,842.45,262471.57,726,7.47,0.02,3.38,6.37,8.50,9.39,9.65,9.85
15081,32243.59,957,0.29526,40.21,99.18,145.92,245.43,354.51,445.54,1195.22,262917.28,725,7.46,0.00,3.38,6.33,8.49,9.39,9.65,9.84
15082,29798.37,887,0.29461,40.21,100.53,148.25,241.30,360.32,452.49,941.49,263057.76,726,7.45,0.00,3.35,6.31,8.49,9.39,9.65,9.84
15083,31630.68,902,0.29568,40.21,98.02,146.61,242.35,359.36,447.92,766.72,263226.73,727,7.46,0.00,3.28,6.31,8.49,9.39,9.64,9.84
15084,31831.45,933,0.29430,40.21,98.96,145.09,248.54,360.24,444.68,975.20,263351.36,727,7.46,0.00,3.29,6.33,8.48,9.39,9.65,9.85
15085,32358.95,966,0.29422,40.21,98.60,144.39,248.70,362.87,447.11,760.19,263242.76,729,7.46,0.00,3.28,6.31,8.49,9.40,9.65,9.85
15086,29471.68,887,0.29149,40.21,99.05,146.76,248.22,361.87,445.65,778.51,262826.80,727,7.45,0.00,3.23,6.29,8.48,9.39,9.64,9.85
15087,33005.63,953,0.28965,40.21,99.18,145.89,253.57,355.00,442.73,757.26,262703.08,727,7.45,0.00,3.24,6.30,8.48,9.39,9.64,9.85
15088,34119.53,1013,0.29080,40.21,99.18,146.61,249.88,351.73,450.10,757.26,262486.87,727,7.43,0.00,3.14,6.27,8.47,9.39,9.64,9.85
15089,34626.48,1013,0.29571,40.21,97.74,144.88,241.75,355.36,450.08,757.26,261988.51,728,7.45,0.00,3.18,6.28,8.48,9.39,9.64,9.85
15090,31451.08,940,0.29425,40.21,98.60,146.50,244.72,356.33,448.94,757.26,262192.13,729,7.46,0.07,3.20,6.30,8.48,9.40,9.65,9.85
15091,34286.37,1033,0.29863,40.21,97.06,141.75,241.07,356.72,455.93,757.26,262064.69,729,7.45,0.00,3.18,6.29,8.49,9.40,9.64,9.85
15092,30942.89,932,0.29606,37.77,97.74,142.95,247.51,358.59,446.08,757.26,261970.11,730,7.45,0.00,3.10,6.25,8.49,9.40,9.65,9.85
15093,35074.06,1043,0.29970,40.21,98.60,141.18,239.18,363.87,456.13,757.26,261620.68,731,7.46,0.07,3.14,6.26,8.50,9.40,9.65,9.85
15094,32080.98,945,0.29797,40.21,99.74,143.54,241.07,361.41,452.48,786.86,261969.47,730,7.46,0.00,3.11,6.28,8.50,9.40,9.65,9.85
15095,35647.48,1053,0.29532,38.10,98.60,141.97,246.89,362.87,445.68,786.86,261470.27,730,7.47,0.00,3.16,6.31,8.51,9.41,9.65,9.85
15096,35599.30,1047,0.29552,40.21,99.18,144.39,243.63,362.87,445.02,795.29,260891.47,728,7.44,0.00,3.15,6.29,8.50,9.40,9.65,9.85
15097,34041.80,974,0.29324,40.21,99.74,146.61,238.49,355.39,442.28,786.86,260779.93,728,7.45,0.00,3.14,6.28,8.50,9.41,9.65,9.85
15098,30852.26,895,0.29208,40.21,100.36,146.68,241.60,359.36,447.34,787.01,261745.56,727,7.44,0.00,3.13,6.28,8.49,9.41,9.65,9.86
15099,33182.78,1002,0.29142,40.21,99.85,144.71,246.44,362.13,439.25,786.86,262135.72,727,7.44,0.00,3.17,6.29,8.49,9.41,9.65,9.86
15100,36560.40,1085,0.29678,35.51,98.96,141.75,247.01,357.82,448.93,786.86,261920.59,728,7.46,0.02,3.21,6.31,8.50,9.41,9.66,9.86
15101,33673.31,1018,0.29259,40.21,98.96,145.19,246.13,362.87,443.10,807.66,262344.74,725,7.44,0.00,3.18,6.29,8.48,9.40,9.66,9.86
15102,37006.15,1065,0.29700,40.21,99.18,143.60,245.85,358.19,451.88,786.86,262046.79,725,7.45,0.03,3.18,6.30,8.49,9.41,9.66,9.86
15103,36396.01,1040,0.29687,36.82,98.96,146.61,241.07,358.54,450.88,786.86,262056.01,727,7.47,0.08,3.20,6.33,8.49,9.41,9.66,9.86
15104,35367.49,1040,0.29217,35.05,100.52,146.46,243.00,359.97,442.81,786.86,262267.43,725,7.46,0.00,3.16,6.30,8.49,9.41,9.66,9.86
15105,33573.12,973,0.29144,40.21,99.95,147.30,245.83,359.02,445.51,786.86,262766.76,725,7.46,0.00,3.16,6.31,8.50,9.41,9.66,9.86
15106,31898.31,930,0.29032,40.21,99.16,149.50,250.74,359.97,443.49,786.86,263483.98,724,7.47,0.00,3.16,6.33,8.50,9.41,9.66,9.86
15107,33925.00,975,0.29103,40.21,99.74,145.19,246.87,359.36,447.21,786.86,262625.47,723,7.45,0.00,3.17,6.30,8.49,9.40,9.66,9.83
15108,34728.33,1004,0.29083,40.21,99.85,144.60,250.24,357.77,445.76,786.86,262897.35,722,7.44,0.00,3.12,6.27,8.49,9.39,9.66,9.83
15109,29994.36,898,0.29088,40.21,99.85,146.58,245.36,357.53,448.62,786.86,263634.78,721,7.44,0.00,3.06,6.24,8.49,9.39,9.66,9.83
15110,33420.78,962,0.28921,40.21,100.31,149.38,249.53,364.18,438.10,786.86,263523.03,721,7.45,0.05,3.07,6.28,8.50,9.39,9.66,9.83
15111,32640.62,968,0.29280,40.21,98.60,144.46,247.78,366.86,444.02,786.86,263686.67,724,7.45,0.00,3.10,6.25,8.50,9.39,9.66,9.83
15112,31921.42,913,0.29302,40.21,99.54,144.50,253.90,360.40,452.86,757.26,263832.92,725,7.46,0.00,3.07,6.25,8.50,9.39,9.66,9.83
15113,34292.77,997,0.29474,40.21,99.22,147.82,242.35,359.41,452.74,760.31,263235.85,724,7.45,0.00,3.06,6.23,8.50,9.39,9.66,9.84
15114,31235.22,921,0.29194,40.21,100.52,146.54,246.44,359.97,443.79,757.26,263612.79,724,7.45,0.00,3.08,6.23,8.50,9.40,9.66,9.84
15115,31227.46,928,0.29006,40.21,99.74,150.47,251.13,354.73,452.33,757.26,263899.85,725,7.46,0.01,3.13,6.26,8.51,9.40,9.66,9.84
15116,32112.58,945,0.28651,40.21,99.95,151.00,250.41,359.97,453.97,760.54,264000.95,726,7.48,0.04,3.14,6.28,8.52,9.40,9.66,9.84
15117,31798.57,922,0.29187,40.21,100.55,149.19,246.44,356.23,460.70,757.26,264271.04,729,7.49,0.08,3.16,6.31,8.52,9.41,9.66,9.84
15118,36181.02,1034,0.29658,40.21,99.85,146.61,247.12,364.27,456.54,757.26,263844.79,728,7.48,0.00,3.11,6.28,8.53,9.41,9.66,9.84
15119,29577.87,860,0.29409,40.21,99.74,146.05,246.23,361.26,456.30,757.26,264407.45,731,7.50,0.01,3.13,6.32,8.53,9.41,9.66,9.84
15120,32924.90,971,0.29318,40.21,99.70,145.19,249.21,360.94,452.68,774.31,264118.38,731,7.47,0.00,3.09,6.29,8.53,9.41,9.66,9.84
15121,34256.29,999,0.29416,40.21,99.95,146.61,246.07,360.61,450.83,757.26,263344.87,730,7.46,0.00,3.08,6.29,8.53,9.41,9.66,9.84
15122,35682.66,1043,0.29521,40.21,99.22,149.38,242.36,356.89,450.47,757.26,262772.80,730,7.47,0.06,3.11,6.31,8.54,9.41,9.66,9.84
15123,32654.57,947,0.29647,40.21,98.96,146.73,244.50,352.62,454.79,757.26,262953.61,727,7.45,0.00,3.08,6.30,8.52,9.41,9.66,9.84
15124,32612.03,947,0.29414,40.21,99.22,144.60,246.85,353.08,460.72,719.61,262822.51,727,7.45,0.00,3.10,6.31,8.52,9.42,9.66,9.84
15125,33204.56,959,0.29249,40.21,99.22,146.67,244.68,363.53,450.23,719.61,262690.22,728,7.46,0.02,3.12,6.33,8.53,9.42,9.66,9.84
15126,32340.16,965,0.29333,40.21,97.74,145.91,244.98,367.17,452.46,719.61,262879.25,729,7.48,0.10,3.13,6.36,8.54,9.42,9.67,9.85
15127,35421.92,1032,0.29532,40.21,98.44,144.60,244.80,358.14,451.98,791.95,262669.89,728,7.47,0.00,3.12,6.37,8.54,9.42,9.67,9.85
15128,33919.54,1004,0.29545,40.21,97.67,144.88,242.66,365.40,448.30,719.61,262843.39,729,7.48,0.04,3.16,6.39,8.55,9.42,9.67,9.85
15129,33269.63,997,0.29432,40.21,99.16,142.40,251.77,364.47,453.21,755.94,263204.31,727,7.47,0.00,3.13,6.37,8.54,9.42,9.67,9.85
15130,32715.47,953,0.29011,40.21,99.18,147.52,248.73,362.87,448.61,719.61,263249.58,729,7.47,0.00,3.14,6.39,8.55,9.42,9.67,9.85
15131,33406.51,986,0.29266,40.21,99.22,145.55,244.80,363.08,448.26,719.61,262799.70,728,7.47,0.00,3.16,6.36,8.56,9.42,9.67,9.85
15132,33691.39,976,0.28857,39.53,99.22,149.38,248.99,356.83,450.82,719.61,262960.50,730,7.48,0.07,3.21,6.38,8.56,9.43,9.67,9.85
15133,34213.65,966,0.28733,32.34,102.17,149.38,246.44,356.10,452.60,719.52,262947.97,729,7.49,0.00,3.22,6.38,8.55,9.43,9.67,9.85
15134,34603.07,990,0.28830,40.21,99.85,149.54,249.29,358.56,446.73,849.31,262953.64,731,7.50,0.03,3.25,6.40,8.56,9.43,9.67,9.85
15135,34848.22,987,0.29284,40.21,100.15,149.38,243.12,359.81,452.25,728.72,263050.75,729,7.49,0.00,3.27,6.40,8.55,9.43,9.67,9.85
15136,35157.78,1015,0.29334,40.21,100.07,150.48,243.47,362.87,450.66,690.71,263127.98,731,7.51,0.03,3.30,6.41,8.56,9.44,9.67,9.85
15137,31438.03,928,0.28888,40.21,100.15,149.24,251.70,356.97,445.95,690.71,263826.38,733,7.52,0.08,3.33,6.43,8.57,9.44,9.67,9.86
15138,33841.46,993,0.29150,31.36,99.95,150.04,244.42,363.27,451.86,700.46,264056.83,732,7.51,0.00,3.34,6.42,8.57,9.44,9.67,9.86
15139,35937.66,1046,0.29063,40.21,99.85,153.57,245.85,364.14,454.21,762.68,263935.11,733,7.52,0.08,3.38,6.45,8.57,9.44,9.67,9.86
15140,37841.38,1088,0.29404,40.21,99.85,150.10,244.35,362.11,459.73,714.07,263642.65,732,7.53,0.00,3.38,6.45,8.58,9.44,9.67,9.85
15141,33909.30,989,0.29162,40.21,99.22,149.71,249.19,360.13,455.51,690.71,264034.02,732,7.52,0.00,3.42,6.44,8.56,9.44,9.67,9.85
15142,37398.14,1084,0.29269,40.09,99.22,150.26,246.44,366.27,446.67,832.21,263921.03,733,7.52,0.00,3.43,6.45,8.56,9.44,9.67,9.85
15143,33003.55,956,0.28805,40.21,100.55,150.89,254.97,362.82,445.76,731.56,264464.41,733,7.52,0.00,3.37,6.41,8.56,9.44,9.67,9.85
15144,37039.87,1066,0.29049,40.21,100.52,149.38,248.73,359.97,453.02,690.71,264198.88,736,7.53,0.04,3.38,6.42,8.57,9.44,9.67,9.85
15145,38586.22,1132,0.29133,33.71,98.20,150.54,246.50,360.08,450.45,690.71,263914.34,736,7.54,0.13,3.44,6.44,8.57,9.45,9.67,9.85
15146,34338.85,985,0.29088,40.21,100.55,152.76,246.03,360.32,456.08,690.71,264163.97,735,7.54,0.00,3.48,6.44,8.57,9.45,9.67,9.85
15147,33568.42,988,0.29237,40.21,100.52,149.52,247.29,362.87,455.96,868.51,264783.41,734,7.54,0.00,3.44,6.44,8.57,9.45,9.68,9.85
15148,32096.52,943,0.29526,40.21,100.52,150.54,242.89,365.69,458.86,868.51,265009.67,734,7.54,0.00,3.47,6.45,8.57,9.45,9.67,9.85
15149,34572.38,990,0.29136,40.21,101.32,150.47,249.41,362.41,450.42,868.51,265414.32,734,7.54,0.00,3.49,6.45,8.58,9.45,9.68,9.85
15150,34784.02,1014,0.29274,40.21,99.74,147.08,248.15,368.48,449.72,868.51,265724.42,733,7.52,0.00,3.49,6.45,8.58,9.45,9.67,9.85
15151,33749.83,975,0.29678,40.21,99.85,146.18,249.76,359.03,461.03,868.51,266035.56,733,7.52,0.00,3.46,6.47,8.56,9.45,9.67,9.84
