iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
6251,1100.80,182,0.27418,21.76,52.39,76.09,127.55,178.23,217.47,390.62,130930.12,705,5.65,0.03,1.84,3.90,6.29,7.73,8.43,9.05
6252,1167.98,199,0.27383,21.76,52.20,75.67,127.92,177.61,217.39,390.62,130957.96,705,5.66,0.00,1.86,3.87,6.29,7.73,8.43,9.05
6253,739.32,132,0.27373,21.76,53.33,75.67,127.78,178.32,217.30,390.62,131025.07,704,5.65,0.00,1.86,3.87,6.28,7.73,8.43,9.06
6254,1160.83,208,0.27480,21.76,52.39,75.58,127.28,177.11,217.52,416.04,131042.52,703,5.65,0.00,1.86,3.87,6.26,7.73,8.43,9.06
6255,1018.12,174,0.27664,21.76,53.32,75.33,127.51,177.39,219.43,416.04,131073.51,701,5.63,0.00,1.85,3.85,6.26,7.72,8.40,9.06
6256,962.96,162,0.27534,21.76,52.63,75.33,127.57,177.88,218.11,416.04,131050.14,704,5.65,0.03,1.88,3.87,6.27,7.73,8.41,9.07
6257,974.82,166,0.27489,21.76,52.57,75.43,127.28,178.32,217.41,416.04,131007.72,704,5.65,0.00,1.89,3.87,6.28,7.73,8.41,9.07
6258,944.10,166,0.27340,21.76,53.52,76.12,126.96,179.51,218.22,416.04,130961.31,702,5.64,0.00,1.90,3.87,6.25,7.74,8.41,8.96
6259,1246.30,202,0.27426,21.76,53.52,75.38,126.17,177.22,217.94,416.04,130912.10,702,5.65,0.00,1.90,3.88,6.25,7.74,8.42,8.96
6260,1054.84,178,0.27647,21.76,52.00,75.38,126.62,177.67,217.81,416.04,130876.98,701,5.63,0.00,1.88,3.89,6.25,7.74,8.41,8.97
6261,930.56,167,0.27626,21.76,52.20,75.57,126.05,177.44,217.33,416.04,130609.09,701,5.64,0.00,1.90,3.89,6.24,7.74,8.42,8.97
6262,929.75,161,0.27621,21.76,52.00,74.83,125.29,179.28,217.82,416.04,130624.37,703,5.64,0.00,1.90,3.89,6.25,7.75,8.41,8.97
6263,1288.49,223,0.27566,21.76,52.00,75.35,125.87,177.72,216.23,416.04,130568.72,704,5.65,0.02,1.94,3.92,6.26,7.76,8.42,8.97
6264,907.03,151,0.27575,21.76,52.00,75.64,126.25,179.42,216.72,416.04,130590.04,707,5.66,0.05,1.96,3.92,6.27,7.76,8.42,8.97
6265,894.54,149,0.27548,21.76,52.00,75.59,126.43,178.71,217.06,416.04,130576.00,710,5.67,0.07,1.96,3.95,6.28,7.77,8.43,8.98
6266,844.32,138,0.27523,21.76,52.00,75.38,126.13,178.58,219.04,416.04,130542.58,711,5.68,0.11,2.00,3.96,6.29,7.77,8.43,8.98
6267,835.66,141,0.27593,21.76,51.79,74.78,125.92,179.72,220.01,416.04,130549.41,711,5.69,0.00,1.99,3.97,6.29,7.78,8.44,8.98
6268,881.42,152,0.27687,21.76,51.79,75.38,126.82,179.84,218.89,416.04,130559.19,711,5.69,0.00,1.99,3.95,6.30,7.77,8.43,8.99
6269,1065.25,185,0.27619,21.76,51.79,75.30,127.58,180.50,216.24,416.04,130518.89,712,5.69,0.00,1.99,3.96,6.29,7.77,8.43,8.99
6270,1230.18,209,0.27596,21.76,51.79,74.74,127.95,179.53,216.23,416.04,130470.87,711,5.70,0.00,2.01,3.96,6.28,7.78,8.43,8.99
6271,935.37,167,0.27577,21.76,51.79,75.38,128.35,180.17,216.28,416.04,130454.68,711,5.70,0.00,2.02,3.97,6.29,7.78,8.43,8.99
6272,1058.27,194,0.27577,21.76,51.79,75.33,127.28,177.53,217.33,416.04,130261.89,709,5.69,0.00,2.04,3.92,6.29,7.77,8.44,9.00
6273,870.46,150,0.27422,21.76,52.00,75.71,127.54,177.40,216.98,416.04,130304.13,707,5.69,0.00,2.05,3.93,6.26,7.76,8.44,9.00
6274,1069.43,180,0.27362,21.76,51.79,75.51,127.25,178.80,217.37,416.04,130357.47,707,5.70,0.02,2.08,3.95,6.27,7.77,8.44,9.00
6275,1172.92,185,0.27278,21.76,52.00,75.67,127.27,177.67,216.67,416.04,130441.68,707,5.70,0.00,2.06,3.96,6.25,7.76,8.44,9.00
6276,1126.41,194,0.27322,21.76,52.20,75.80,127.52,177.12,216.66,416.04,130296.15,706,5.67,0.00,1.99,3.94,6.24,7.76,8.41,9.01
6277,889.85,149,0.27277,21.76,52.20,76.52,126.95,177.94,216.14,416.04,130293.27,706,5.69,0.03,2.00,3.97,6.26,7.76,8.42,9.01
6278,1042.50,185,0.27381,21.76,52.20,76.40,127.28,178.43,216.02,416.04,130329.80,704,5.67,0.00,1.97,3.94,6.25,7.73,8.42,9.01
6279,1120.03,192,0.27331,21.76,52.00,76.06,127.50,177.89,215.99,416.04,130353.94,705,5.68,0.02,1.99,3.96,6.26,7.73,8.42,9.01
6280,833.64,143,0.27340,21.76,51.79,75.38,127.01,178.35,217.85,416.04,130439.26,703,5.68,0.00,1.95,3.95,6.27,7.73,8.42,9.02
6281,961.84,152,0.27368,21.76,51.79,75.38,126.94,179.28,216.11,416.04,130506.10,703,5.66,0.00,1.92,3.91,6.26,7.71,8.40,9.02
6282,1173.70,198,0.27510,21.76,51.46,75.67,126.90,179.30,215.73,416.04,130426.54,703,5.66,0.00,1.91,3.90,6.27,7.71,8.40,9.03
6283,1006.89,171,0.27348,21.76,51.46,75.38,126.53,179.68,215.87,416.04,130309.65,703,5.67,0.01,1.92,3.91,6.28,7.71,8.41,9.03
6284,1385.41,217,0.27283,21.76,51.46,75.38,126.48,179.43,215.59,416.04,130243.83,702,5.67,0.00,1.94,3.92,6.28,7.71,8.41,9.03
6285,929.32,147,0.27161,21.76,51.79,75.67,127.19,179.06,214.70,416.04,130268.95,704,5.68,0.00,1.94,3.93,6.29,7.71,8.41,9.03
6286,1042.06,167,0.27222,21.76,52.00,75.83,126.47,180.03,215.39,416.04,130245.86,705,5.68,0.00,1.97,3.94,6.29,7.72,8.40,9.04
6287,1194.27,190,0.27115,21.76,51.79,75.67,127.28,178.43,215.45,416.04,130249.88,704,5.67,0.00,1.91,3.94,6.30,7.72,8.40,9.04
6288,1346.80,224,0.27316,21.76,51.79,75.35,125.98,177.37,215.57,416.04,130244.95,705,5.68,0.00,1.93,3.95,6.28,7.73,8.40,9.04
6289,935.44,162,0.27288,21.76,52.00,75.61,126.63,176.40,214.83,416.04,130263.18,705,5.68,0.00,1.95,3.96,6.29,7.71,8.40,8.94
6290,818.61,134,0.27322,21.76,52.00,76.07,127.74,177.77,214.68,416.04,130274.61,705,5.68,0.00,1.95,3.97,6.29,7.71,8.40,8.94
6291,1023.42,185,0.27348,21.76,51.79,76.52,127.27,176.71,214.44,416.04,130233.75,702,5.67,0.00,1.96,3.95,6.27,7.70,8.40,8.94
6292,1018.47,169,0.27323,21.76,51.79,76.78,126.73,177.26,214.21,416.04,130288.28,703,5.67,0.00,1.97,3.95,6.26,7.70,8.40,8.94
6293,1410.36,230,0.27344,21.76,51.46,76.22,126.49,176.86,214.99,416.04,130228.58,703,5.68,0.00,1.96,3.95,6.27,7.71,8.40,8.95
6294,1172.95,189,0.27521,21.76,51.43,75.31,126.49,176.87,216.39,416.04,129996.69,701,5.66,0.00,1.96,3.91,6.25,7.71,8.41,8.95
6295,944.08,163,0.27544,21.76,51.36,75.33,125.13,177.44,215.72,416.04,129997.45,701,5.67,0.00,1.97,3.89,6.26,7.71,8.41,8.95
6296,1194.93,207,0.27498,21.76,51.36,75.38,126.67,177.34,215.24,416.04,130007.55,700,5.67,0.00,1.93,3.87,6.26,7.71,8.41,8.95
6297,1264.70,219,0.27512,21.76,51.36,75.60,125.37,177.73,213.92,416.04,130026.28,701,5.67,0.00,1.94,3.87,6.27,7.72,8.41,8.96
6298,894.65,149,0.27510,21.76,51.36,75.43,125.08,177.59,216.28,416.04,130093.01,703,5.68,0.03,1.97,3.87,6.28,7.72,8.41,8.96
6299,1025.35,170,0.27567,21.76,51.46,75.67,125.25,178.68,215.56,416.04,130173.24,703,5.68,0.00,1.98,3.88,6.27,7.72,8.41,8.97
6300,1163.92,192,0.27521,21.76,51.43,75.05,125.95,176.83,216.23,416.04,129697.67,700,5.66,0.00,1.94,3.85,6.26,7.72,8.40,8.97
6301,1382.00,234,0.27520,21.76,51.43,75.84,125.20,175.95,215.49,416.04,129731.57,703,5.67,0.00,1.93,3.82,6.26,7.72,8.39,8.97
6302,932.40,159,0.27441,21.76,51.46,75.38,125.39,177.61,215.91,416.04,129824.95,702,5.67,0.00,1.96,3.83,6.27,7.73,8.39,8.97
6303,840.50,153,0.27403,21.76,51.46,75.79,125.68,177.76,215.77,416.04,129943.48,703,5.68,0.05,1.97,3.85,6.28,7.73,8.40,8.98
6304,1208.00,195,0.27396,21.76,51.46,76.10,125.72,178.76,215.81,416.04,130069.41,706,5.69,0.06,2.00,3.87,6.29,7.74,8.40,8.98
6305,1145.32,191,0.27358,21.76,51.43,76.31,125.27,178.06,214.63,416.04,130178.65,704,5.68,0.00,1.94,3.86,6.25,7.73,8.40,8.98
6306,1299.92,215,0.27384,21.76,51.43,76.83,124.87,177.93,215.97,416.04,130244.33,705,5.69,0.02,1.96,3.87,6.26,7.74,8.41,8.99
6307,964.79,173,0.27351,21.76,51.46,77.29,125.72,178.26,217.33,416.04,130339.29,705,5.70,0.06,1.98,3.89,6.27,7.74,8.41,8.99
6308,929.78,163,0.27469,21.76,51.46,76.84,124.47,178.49,216.89,416.04,130463.78,705,5.71,0.00,1.93,3.89,6.28,7.74,8.42,8.99
6309,946.08,164,0.27482,21.76,51.43,77.82,125.21,178.93,216.53,416.04,130576.34,704,5.70,0.00,1.92,3.87,6.29,7.73,8.42,8.99
6310,1136.78,176,0.27448,21.76,51.46,77.30,125.56,179.39,218.03,406.35,130582.38,705,5.71,0.02,1.93,3.89,6.29,7.74,8.42,9.00
6311,918.57,161,0.27378,21.76,51.43,77.88,127.39,177.97,217.39,406.35,130414.71,705,5.72,0.00,1.95,3.91,6.29,7.74,8.42,9.00
6312,975.19,172,0.27345,21.76,51.43,77.89,128.35,177.01,215.86,406.35,130495.71,705,5.73,0.02,1.96,3.91,6.29,7.75,8.43,9.01
6313,860.78,145,0.27360,21.76,51.79,78.05,127.30,178.07,216.33,406.35,130613.24,709,5.73,0.00,1.99,3.92,6.28,7.75,8.43,9.01
6314,918.79,159,0.27205,21.76,52.20,78.25,126.95,178.66,216.08,406.35,130611.66,707,5.73,0.00,1.90,3.92,6.29,7.76,8.42,9.01
6315,791.90,130,0.27093,21.76,52.39,78.36,127.01,179.18,215.18,406.35,130666.50,709,5.74,0.03,1.91,3.94,6.30,7.76,8.43,9.01
6316,1205.91,212,0.27167,21.76,52.39,78.01,126.41,180.09,215.35,406.35,130729.84,708,5.73,0.00,1.92,3.94,6.30,7.75,8.43,9.02
6317,979.61,169,0.27113,21.76,52.00,77.75,126.12,179.45,215.44,406.35,130775.43,709,5.75,0.01,1.94,3.96,6.31,7.76,8.43,9.02
6318,1083.30,178,0.27096,21.76,52.39,77.38,126.93,179.30,215.60,406.35,130849.19,711,5.75,0.00,1.95,3.97,6.32,7.76,8.44,9.02
6319,1018.35,169,0.27233,21.76,52.39,77.38,127.13,179.71,216.23,406.35,130872.88,711,5.74,0.00,1.92,3.94,6.32,7.77,8.44,9.02
6320,936.99,160,0.27224,21.76,52.39,76.52,126.72,179.00,216.25,406.35,130887.59,711,5.76,0.01,1.95,3.97,6.33,7.77,8.44,9.03
6321,960.78,161,0.27219,21.76,52.39,76.52,128.35,178.90,216.49,406.35,130945.15,709,5.75,0.00,1.94,3.96,6.32,7.75,8.44,9.03
6322,1034.47,180,0.27179,21.76,52.39,76.86,129.00,178.40,217.18,406.35,130981.90,712,5.74,0.00,1.91,3.95,6.32,7.75,8.42,9.04
6323,1254.95,207,0.27188,21.76,52.39,76.84,128.56,178.25,216.23,406.35,130917.85,711,5.75,0.00,1.94,3.97,6.32,7.75,8.43,9.04
6324,1306.34,210,0.27291,21.76,52.20,77.28,128.72,178.03,217.95,406.35,130898.67,713,5.75,0.00,1.95,3.97,6.34,7.75,8.42,9.04
6325,900.00,159,0.27218,21.76,51.79,77.78,128.05,178.35,215.58,406.35,130901.33,710,5.72,0.00,1.93,3.92,6.33,7.74,8.40,9.04
6326,1243.21,205,0.27092,21.76,51.79,78.44,128.59,180.17,213.79,406.35,130822.27,709,5.71,0.00,1.94,3.91,6.31,7.74,8.40,9.04
6327,892.99,152,0.27017,21.76,51.79,77.67,127.36,180.38,213.19,406.35,130802.52,708,5.71,0.00,1.94,3.93,6.31,7.74,8.41,9.04
6328,1088.77,172,0.26920,21.76,51.79,78.01,128.74,181.70,212.07,406.35,130788.54,707,5.72,0.00,1.94,3.94,6.32,7.74,8.40,9.04
6329,1187.91,197,0.26920,21.76,51.43,77.39,127.09,180.38,211.37,406.35,130585.58,704,5.69,0.00,1.92,3.90,6.29,7.74,8.39,9.00
6330,1133.05,183,0.26898,21.76,51.46,78.03,127.61,179.33,212.18,406.35,130553.18,704,5.71,0.01,1.94,3.92,6.31,7.74,8.39,9.00
6331,1111.75,193,0.26959,21.76,51.46,78.22,126.77,178.77,212.99,406.35,130574.91,707,5.72,0.03,1.95,3.93,6.32,7.75,8.39,9.00
6332,1064.20,165,0.27044,21.76,51.46,77.55,126.69,177.73,213.31,406.35,130380.68,706,5.71,0.00,1.93,3.93,6.32,7.75,8.38,9.00
6333,1178.07,199,0.27067,21.76,51.46,77.38,126.61,178.74,212.41,406.35,130466.18,705,5.71,0.00,1.92,3.95,6.31,7.75,8.38,9.01
6334,861.64,145,0.27181,21.76,51.46,77.38,126.03,179.24,215.50,406.35,130572.82,705,5.72,0.00,1.94,3.96,6.31,7.75,8.39,9.01
6335,984.90,164,0.27188,21.76,51.46,77.73,125.98,178.62,215.98,406.35,130663.05,705,5.73,0.04,1.96,3.98,6.33,7.75,8.39,9.01
6336,1153.07,192,0.27170,21.76,51.54,77.09,126.47,177.30,213.08,406.35,130531.67,703,5.72,0.00,1.96,3.99,6.33,7.75,8.39,9.02
6337,1146.23,183,0.27156,21.76,51.54,77.09,126.98,178.88,216.49,406.35,130688.55,704,5.74,0.05,1.99,4.00,6.34,7.76,8.40,9.02
6338,1129.27,184,0.27235,21.76,51.54,76.05,126.99,178.98,216.14,406.35,130865.17,701,5.71,0.00,1.97,3.99,6.34,7.75,8.39,9.02
6339,989.48,172,0.27290,21.76,51.54,76.23,127.71,179.66,215.89,406.35,130981.83,701,5.71,0.00,1.99,3.97,6.34,7.75,8.38,9.03
6340,998.41,167,0.27187,21.76,51.46,76.57,128.27,179.32,215.60,406.35,131040.48,702,5.72,0.01,2.01,3.99,6.35,7.75,8.39,9.03
6341,1128.22,186,0.27230,21.76,51.54,76.75,128.43,179.15,214.15,406.35,131099.99,702,5.72,0.00,1.99,4.00,6.35,7.76,8.38,9.03
6342,1002.25,160,0.27121,21.76,51.46,77.12,129.00,178.91,214.12,406.35,131118.33,701,5.73,0.00,1.99,4.01,6.36,7.77,8.38,9.03
6343,942.14,157,0.27052,21.76,51.43,77.38,128.63,179.98,214.90,406.35,131176.04,703,5.73,0.00,2.00,4.02,6.37,7.77,8.39,9.04
6344,877.49,150,0.27090,21.76,51.46,77.46,128.82,180.25,214.64,406.35,131195.17,707,5.74,0.05,2.02,4.04,6.38,7.77,8.39,9.04
6345,1162.81,192,0.27225,21.76,51.36,77.99,128.67,181.10,215.36,406.35,131203.14,706,5.73,0.00,1.93,4.04,6.37,7.77,8.39,9.04
6346,979.62,170,0.27370,21.76,51.36,77.38,127.34,181.02,216.10,426.82,130960.17,704,5.73,0.00,1.90,4.04,6.36,7.77,8.39,9.05
6347,1263.28,218,0.27371,21.76,51.06,77.48,127.92,181.70,214.49,426.82,131007.86,703,5.71,0.00,1.84,4.03,6.34,7.75,8.38,9.05
6348,1009.44,168,0.27314,21.76,51.06,77.38,128.23,180.96,213.37,426.82,131050.03,704,5.73,0.01,1.87,4.04,6.35,7.76,8.38,9.05
6349,1224.19,215,0.27477,21.76,50.59,77.38,127.12,180.74,212.22,426.82,131124.07,703,5.72,0.00,1.86,4.04,6.35,7.75,8.38,8.96
6350,1123.63,195,0.27457,21.76,50.59,77.02,127.40,181.24,211.92,426.82,131145.28,704,5.73,0.02,1.87,4.05,6.36,7.75,8.39,8.97
6351,1034.25,169,0.27434,21.76,51.30,76.68,126.49,180.65,212.74,426.82,131203.19,705,5.74,0.03,1.88,4.07,6.37,7.75,8.39,8.97
6352,1119.32,191,0.27402,21.76,51.06,77.34,127.80,180.36,214.25,426.82,131292.78,705,5.75,0.05,1.90,4.08,6.38,7.76,8.39,8.97
6353,1193.24,198,0.27381,21.76,51.06,77.38,127.99,180.74,215.21,426.82,131406.91,706,5.77,0.07,1.92,4.11,6.39,7.77,8.40,8.97
6354,1107.97,177,0.27505,21.76,51.06,77.61,128.67,180.15,214.25,472.19,131552.96,704,5.74,0.00,1.89,4.10,6.34,7.76,8.40,8.97
6355,1011.01,174,0.27526,21.76,50.59,77.34,128.22,180.37,213.79,472.19,131416.61,706,5.74,0.00,1.90,4.10,6.35,7.74,8.39,8.98
6356,1069.05,185,0.27518,21.76,50.22,76.95,128.05,179.84,214.95,472.19,131538.44,707,5.74,0.00,1.88,4.12,6.35,7.74,8.38,8.98
6357,775.84,133,0.27573,21.76,50.59,76.44,127.11,180.94,215.32,472.19,131596.54,707,5.74,0.00,1.91,4.12,6.35,7.74,8.38,8.99
6358,1095.54,190,0.27494,21.76,50.93,76.24,128.82,181.65,213.60,472.19,131630.11,708,5.75,0.00,1.93,4.15,6.36,7.74,8.38,8.99
6359,1026.83,180,0.27491,21.76,51.06,76.04,128.11,181.90,215.38,472.19,131627.73,709,5.75,0.00,1.93,4.13,6.37,7.75,8.38,8.99
6360,927.31,166,0.27434,21.76,50.59,75.67,128.30,181.10,214.94,472.19,131413.85,707,5.74,0.00,1.93,4.11,6.37,7.74,8.39,9.00
6361,1194.11,200,0.27513,21.76,51.06,75.85,126.67,180.99,212.77,472.19,131482.31,708,5.74,0.00,1.95,4.10,6.37,7.74,8.38,9.00
6362,1274.42,216,0.27594,25.95,50.59,76.04,126.49,180.37,214.28,472.19,131509.73,708,5.74,0.00,1.95,4.10,6.37,7.75,8.38,9.00
6363,1128.54,185,0.27513,25.95,51.06,76.69,127.64,180.03,214.95,472.19,131549.23,708,5.73,0.00,1.94,4.09,6.36,7.74,8.39,9.01
6364,1119.99,194,0.27417,25.95,51.06,76.56,128.46,181.24,214.76,472.19,131581.90,708,5.75,0.01,1.95,4.11,6.38,7.74,8.39,9.01
6365,1049.90,176,0.27539,25.95,50.78,76.42,128.38,180.44,214.94,472.19,131472.85,705,5.71,0.00,1.93,4.10,6.33,7.73,8.39,9.01
6366,935.74,156,0.27541,25.95,50.59,76.52,128.74,179.87,216.23,472.19,131607.86,707,5.71,0.00,1.93,4.08,6.30,7.73,8.38,9.02
6367,1031.62,185,0.27485,25.95,51.31,75.91,128.08,179.87,213.47,472.19,131686.59,709,5.71,0.00,1.95,4.09,6.31,7.74,8.38,9.02
6368,1025.68,166,0.27453,25.95,50.59,76.06,129.00,179.15,213.45,472.19,131791.50,709,5.71,0.00,1.92,4.07,6.31,7.74,8.38,9.02
6369,819.35,139,0.27383,25.95,51.06,77.34,128.80,179.43,214.19,472.19,131926.33,709,5.71,0.00,1.92,4.06,6.30,7.74,8.38,9.02
6370,833.80,145,0.27400,25.95,51.46,76.73,128.82,179.76,215.04,472.19,132044.16,710,5.71,0.00,1.93,4.08,6.31,7.74,8.37,9.03
6371,938.61,159,0.27410,25.95,51.49,77.10,127.92,179.42,214.97,472.19,132061.99,711,5.72,0.00,1.95,4.09,6.33,7.75,8.37,9.03
6372,855.53,151,0.27392,25.95,52.39,76.39,128.99,179.92,215.25,472.19,132125.70,711,5.73,0.01,1.96,4.11,6.33,7.76,8.37,9.03
6373,1211.49,191,0.27369,25.95,51.79,76.70,128.64,180.51,214.55,472.19,132206.04,709,5.72,0.00,1.97,4.11,6.31,7.75,8.37,9.04
6374,1133.59,190,0.27374,25.95,51.79,76.34,128.56,181.16,214.05,472.19,132279.17,711,5.73,0.02,1.98,4.13,6.32,7.76,8.38,9.04
6375,901.08,151,0.27283,25.95,51.79,76.52,129.24,181.24,214.06,472.19,132366.05,714,5.75,0.04,2.00,4.15,6.34,7.76,8.38,9.04
6376,1149.75,200,0.27408,25.95,51.46,77.28,129.91,181.24,214.80,472.19,132430.07,715,5.75,0.00,2.01,4.15,6.33,7.76,8.39,9.04
6377,1006.88,171,0.27381,25.95,51.79,76.81,129.65,181.33,215.17,472.19,132436.89,717,5.75,0.00,2.02,4.17,6.33,7.77,8.38,9.04
6378,939.88,155,0.27309,25.95,51.54,77.34,129.09,180.30,215.70,472.19,132186.40,719,5.75,0.00,2.05,4.15,6.33,7.77,8.39,9.04
6379,798.30,134,0.27287,25.95,51.46,76.70,130.62,181.54,213.97,472.19,132102.34,720,5.76,0.00,2.03,4.15,6.33,7.77,8.39,9.05
6380,1163.50,205,0.27340,25.95,50.59,76.07,129.76,180.16,213.03,472.19,131811.05,717,5.73,0.00,1.92,4.16,6.32,7.76,8.39,9.05
6381,944.56,159,0.27368,25.95,51.46,75.91,130.08,180.96,213.81,472.19,131799.98,717,5.73,0.00,1.88,4.16,6.32,7.76,8.39,9.05
6382,901.53,146,0.27452,25.95,51.46,76.79,129.74,179.67,214.21,472.19,131810.00,717,5.72,0.00,1.90,4.16,6.30,7.77,8.39,9.05
6383,1345.75,228,0.27414,25.95,50.95,76.14,129.02,178.47,214.51,472.19,131770.62,717,5.72,0.00,1.90,4.15,6.30,7.76,8.39,9.05
6384,885.45,137,0.27433,25.95,50.59,77.18,129.00,180.50,214.27,472.19,131747.27,716,5.72,0.00,1.92,4.15,6.30,7.76,8.39,9.06
6385,817.55,138,0.27455,25.95,51.06,77.67,129.41,179.39,214.60,472.19,131787.99,717,5.72,0.00,1.90,4.17,6.30,7.77,8.39,9.06
6386,988.07,168,0.27431,25.95,50.59,78.00,128.64,180.03,214.43,472.19,131859.47,715,5.71,0.00,1.81,4.16,6.29,7.75,8.38,9.06
6387,901.98,156,0.27490,25.95,50.59,77.34,128.79,180.75,214.67,472.19,131726.85,715,5.71,0.00,1.77,4.17,6.30,7.76,8.38,9.07
6388,1208.17,213,0.27440,25.95,50.22,77.20,127.85,181.24,214.85,426.82,131776.11,717,5.72,0.00,1.78,4.14,6.29,7.76,8.38,9.07
6389,944.38,167,0.27389,25.95,50.22,75.67,128.15,181.61,213.97,352.80,131513.92,716,5.72,0.00,1.80,4.15,6.29,7.76,8.38,9.07
6390,768.29,128,0.27233,25.95,50.10,76.34,129.09,181.83,213.67,352.07,131560.63,714,5.71,0.00,1.76,4.11,6.30,7.75,8.39,9.07
6391,927.19,155,0.27237,25.95,50.10,76.52,128.59,181.29,214.39,352.07,131590.57,717,5.71,0.00,1.76,4.10,6.30,7.76,8.38,9.08
6392,1020.87,165,0.27269,25.95,49.81,75.68,129.00,180.92,213.23,352.07,131267.93,715,5.70,0.00,1.76,4.08,6.30,7.76,8.37,9.08
6393,959.89,151,0.27118,25.95,50.10,75.36,129.52,180.32,213.79,352.07,131218.43,716,5.71,0.01,1.79,4.11,6.31,7.76,8.38,9.08
6394,1241.44,208,0.27045,25.95,50.22,75.19,129.19,178.34,213.26,352.07,131214.72,717,5.72,0.04,1.82,4.11,6.32,7.77,8.39,9.08
6395,1331.36,234,0.27130,25.95,50.10,74.14,129.00,179.25,214.27,352.07,131242.92,720,5.74,0.06,1.83,4.13,6.33,7.78,8.39,9.09
6396,1083.94,177,0.27247,25.95,49.81,74.82,128.11,179.26,213.42,352.07,131290.10,723,5.73,0.00,1.83,4.14,6.33,7.78,8.38,9.09
6397,976.93,161,0.27205,25.95,49.95,75.89,128.13,180.54,211.83,352.07,131049.30,720,5.70,0.00,1.82,4.11,6.33,7.77,8.36,8.95
6398,948.64,160,0.27235,25.95,49.95,76.04,127.56,180.09,211.20,352.07,130761.20,719,5.69,0.00,1.81,4.12,6.33,7.76,8.34,8.95
6399,974.15,156,0.27192,25.95,50.22,76.22,127.52,180.96,212.11,352.07,130722.85,720,5.70,0.00,1.81,4.10,6.34,7.76,8.34,8.95
6400,1329.90,228,0.27091,25.95,50.22,76.41,128.45,179.44,211.76,352.07,130675.42,721,5.70,0.00,1.82,4.11,6.34,7.76,8.34,8.95
6401,1074.27,181,0.27154,25.95,50.22,75.96,127.86,177.50,212.74,352.07,130691.58,720,5.70,0.00,1.84,4.09,6.35,7.76,8.34,8.96
6402,1119.35,198,0.27187,25.95,49.95,76.14,128.09,180.02,211.98,352.07,130702.75,719,5.70,0.00,1.79,4.11,6.35,7.77,8.34,8.96
6403,724.34,132,0.27147,25.95,49.95,76.52,128.33,179.63,212.65,352.07,130754.95,720,5.71,0.02,1.83,4.12,6.36,7.77,8.35,8.96
6404,1142.80,199,0.27202,25.95,51.06,76.99,128.48,178.78,212.36,352.07,130813.86,721,5.71,0.00,1.80,4.13,6.37,7.77,8.35,8.97
6405,992.59,177,0.27287,25.95,51.06,74.88,128.69,179.13,212.91,352.07,130901.80,719,5.70,0.00,1.79,4.12,6.37,7.76,8.35,8.97
6406,1008.42,184,0.27449,25.95,50.29,74.89,127.32,179.05,214.12,352.07,130986.62,718,5.70,0.00,1.80,4.11,6.36,7.76,8.34,8.97
6407,922.50,156,0.27467,25.95,50.59,74.92,127.88,179.14,213.99,352.07,131037.10,719,5.70,0.00,1.81,4.12,6.36,7.77,8.34,8.97
6408,1108.13,197,0.27506,25.95,50.10,74.87,127.51,179.44,213.42,363.71,131106.48,719,5.69,0.00,1.79,4.11,6.36,7.77,8.34,8.96
6409,1030.46,179,0.27436,25.95,50.10,74.19,128.57,180.95,214.11,352.07,131109.42,720,5.69,0.00,1.75,4.11,6.36,7.78,8.34,8.97
6410,969.21,164,0.27319,25.95,50.10,74.97,128.47,179.77,212.09,352.07,131124.91,721,5.71,0.04,1.77,4.13,6.37,7.78,8.34,8.97
6411,775.32,135,0.27323,25.95,49.81,74.87,129.00,179.53,213.21,352.07,131198.52,721,5.71,0.00,1.79,4.13,6.37,7.78,8.34,8.98
6412,938.51,154,0.27285,25.95,49.60,74.93,129.00,180.54,212.53,352.07,131258.23,720,5.70,0.00,1.76,4.09,6.38,7.77,8.34,8.98
6413,911.12,155,0.27207,25.95,49.62,75.42,129.88,180.14,211.71,352.07,131273.39,720,5.70,0.00,1.77,4.09,6.38,7.77,8.34,8.98
6414,1049.09,201,0.27269,25.95,50.07,75.48,129.96,179.59,213.45,352.07,131075.19,719,5.70,0.00,1.78,4.10,6.39,7.77,8.35,8.99
6415,817.98,137,0.27278,25.95,49.81,75.52,130.75,180.35,212.41,352.07,131164.63,718,5.71,0.00,1.79,4.10,6.39,7.77,8.35,8.99
6416,967.21,162,0.27251,25.95,49.62,76.28,131.19,179.01,212.93,352.07,131241.50,717,5.71,0.00,1.78,4.07,6.40,7.78,8.35,8.99
6417,1150.80,195,0.27145,25.95,49.62,76.52,131.44,179.02,211.12,352.07,131325.74,717,5.71,0.00,1.79,4.06,6.40,7.78,8.35,8.99
6418,1199.24,197,0.27324,25.95,49.81,76.63,129.96,179.36,212.71,404.74,131447.71,716,5.71,0.00,1.78,4.07,6.40,7.78,8.35,8.99
6419,1039.36,175,0.27196,25.95,49.81,75.60,131.85,179.16,215.38,404.74,131547.59,715,5.71,0.00,1.78,4.08,6.41,7.79,8.35,8.99
6420,1189.03,206,0.27203,25.95,49.81,75.87,132.05,179.11,214.57,404.74,131436.59,716,5.70,0.00,1.76,4.02,6.41,7.77,8.35,9.00
