iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
2926,1077.48,166,0.26749,16.54,54.95,80.32,149.04,197.03,225.34,546.75,143789.21,704,5.86,0.00,1.66,3.78,6.79,8.12,8.56,8.98
2927,1224.90,189,0.26784,16.54,54.95,81.01,148.80,196.53,227.76,546.75,143809.54,704,5.86,0.00,1.66,3.80,6.79,8.12,8.56,8.98
2928,1226.35,175,0.26826,16.54,54.95,80.94,147.21,197.25,228.25,546.75,143634.57,703,5.86,0.00,1.66,3.79,6.78,8.11,8.57,8.98
2929,1087.11,167,0.27065,16.54,54.89,79.48,148.16,197.80,226.96,546.75,143684.41,699,5.83,0.00,1.61,3.75,6.77,8.11,8.56,8.98
2930,718.26,110,0.27082,16.54,54.62,80.32,148.29,197.35,226.32,546.75,143459.56,698,5.83,0.00,1.62,3.73,6.76,8.11,8.55,8.99
2931,1166.57,176,0.27042,16.54,54.95,79.90,147.69,196.94,225.42,546.75,143207.77,697,5.83,0.00,1.63,3.74,6.76,8.11,8.55,8.99
2932,997.89,154,0.26977,16.54,54.88,79.68,148.40,197.08,225.80,546.75,143271.58,698,5.84,0.01,1.66,3.76,6.78,8.11,8.56,8.99
2933,1013.62,155,0.27203,16.54,54.62,78.46,146.75,196.34,228.02,546.75,143366.80,698,5.83,0.00,1.63,3.73,6.74,8.11,8.55,8.99
2934,1194.45,186,0.27252,16.54,54.60,78.93,147.59,197.02,228.15,546.75,143390.69,697,5.81,0.00,1.58,3.73,6.71,8.11,8.55,9.00
2935,1080.84,162,0.27234,16.54,54.60,79.21,147.33,196.55,228.59,546.75,143347.94,696,5.80,0.00,1.57,3.73,6.69,8.11,8.56,9.00
2936,1131.49,171,0.27182,16.54,54.60,78.78,146.70,196.75,228.68,546.75,143325.31,696,5.80,0.00,1.57,3.71,6.68,8.11,8.56,9.00
2937,1121.46,170,0.27034,16.54,54.62,79.81,145.66,196.36,228.56,546.75,143257.58,696,5.81,0.01,1.60,3.73,6.69,8.12,8.56,9.01
2938,1349.77,212,0.27087,16.54,54.44,79.96,146.48,197.03,226.62,546.75,143236.91,694,5.80,0.00,1.58,3.72,6.68,8.11,8.55,8.96
2939,905.07,138,0.26968,16.54,54.18,79.63,147.50,197.23,226.65,546.75,143197.74,694,5.81,0.01,1.59,3.74,6.69,8.12,8.56,8.97
2940,1045.26,159,0.26980,16.54,54.60,78.49,147.50,196.16,227.87,546.75,143203.73,695,5.81,0.00,1.58,3.75,6.70,8.12,8.56,8.97
2941,1040.16,170,0.26984,16.54,54.60,78.46,147.07,197.42,227.18,546.75,143201.99,697,5.82,0.03,1.61,3.77,6.70,8.12,8.56,8.97
2942,1123.32,169,0.26925,16.54,54.60,78.71,147.07,196.54,226.92,546.75,143236.26,698,5.84,0.06,1.64,3.79,6.71,8.13,8.57,8.98
2943,1386.05,219,0.26959,16.54,54.60,78.46,146.94,196.06,228.29,546.75,143246.30,698,5.84,0.00,1.66,3.78,6.71,8.13,8.57,8.98
2944,930.90,144,0.26913,16.54,54.62,79.31,147.12,196.22,227.76,546.75,143254.13,699,5.85,0.02,1.68,3.80,6.72,8.14,8.57,8.98
2945,825.36,125,0.26918,16.54,54.60,79.00,147.07,196.49,227.44,449.04,142994.04,698,5.84,0.00,1.66,3.79,6.72,8.14,8.57,8.98
2946,1257.09,194,0.27120,16.54,54.62,77.51,146.60,197.18,227.82,432.19,142706.42,698,5.83,0.00,1.68,3.75,6.69,8.13,8.56,8.99
2947,1414.18,207,0.27059,16.54,54.60,78.22,147.07,197.13,227.79,432.19,142604.02,698,5.83,0.00,1.67,3.71,6.69,8.13,8.56,8.99
2948,877.11,133,0.26917,16.54,54.18,78.46,146.91,195.90,228.09,432.19,142315.69,694,5.81,0.00,1.62,3.69,6.69,8.13,8.54,8.99
2949,1030.62,160,0.26792,16.54,54.60,78.95,147.07,195.85,225.19,432.19,142300.25,696,5.82,0.01,1.65,3.70,6.70,8.13,8.55,9.00
2950,913.25,142,0.26809,16.54,54.62,79.79,145.11,194.81,226.31,432.19,142298.76,694,5.81,0.00,1.66,3.67,6.70,8.13,8.55,9.00
2951,1161.24,166,0.26827,16.54,54.62,80.32,146.00,194.84,226.28,432.19,142315.92,692,5.81,0.00,1.64,3.61,6.70,8.12,8.55,9.00
2952,897.47,133,0.26813,16.54,54.95,80.32,145.20,195.83,226.35,432.19,142372.88,691,5.81,0.00,1.65,3.61,6.67,8.12,8.55,9.01
2953,1380.65,213,0.27178,16.54,54.62,79.76,145.41,196.28,226.47,432.19,142448.24,689,5.79,0.00,1.65,3.60,6.63,8.12,8.54,9.01
2954,1166.81,187,0.27306,16.54,54.18,78.00,143.71,196.49,226.67,432.19,142307.16,684,5.76,0.00,1.57,3.58,6.59,8.11,8.54,9.01
2955,1018.09,159,0.27239,16.54,54.18,78.51,143.81,195.97,225.90,432.19,142383.88,684,5.76,0.00,1.56,3.59,6.60,8.12,8.54,9.01
2956,1032.32,164,0.27254,16.54,54.09,78.69,144.09,196.25,226.70,432.19,142424.97,683,5.76,0.00,1.55,3.57,6.59,8.10,8.54,9.02
2957,887.60,141,0.27453,16.54,54.09,78.00,143.88,196.54,226.35,432.19,142453.68,678,5.73,0.00,1.51,3.56,6.56,8.10,8.52,8.99
2958,1003.53,158,0.27319,16.54,54.09,78.69,144.13,196.50,223.92,432.19,142164.87,676,5.72,0.00,1.51,3.57,6.56,8.10,8.53,8.99
2959,975.61,147,0.27373,16.54,54.09,78.00,144.38,196.03,225.38,432.19,141684.02,674,5.71,0.00,1.52,3.55,6.52,8.10,8.53,8.99
2960,1042.76,161,0.27432,16.54,54.04,77.51,143.76,195.44,224.00,432.19,141656.88,674,5.71,0.00,1.51,3.48,6.53,8.10,8.53,9.00
2961,822.55,123,0.27405,16.54,53.67,77.51,143.45,197.05,224.18,432.19,141438.49,670,5.68,0.00,1.47,3.46,6.51,8.10,8.53,9.00
2962,970.99,154,0.27285,16.54,53.67,77.50,141.19,195.35,222.93,432.19,140670.45,667,5.65,0.00,1.39,3.44,6.48,8.09,8.52,9.00
2963,1056.43,162,0.27162,16.54,54.04,78.00,140.30,194.22,222.65,425.20,140571.57,666,5.64,0.00,1.38,3.39,6.46,8.09,8.51,9.00
2964,1066.00,163,0.27283,16.54,54.18,77.71,139.56,194.17,222.37,473.38,140295.51,662,5.60,0.00,1.31,3.33,6.40,8.07,8.50,9.00
2965,889.92,143,0.27265,16.54,54.18,77.98,139.05,194.63,221.90,473.38,140042.45,661,5.61,0.00,1.31,3.35,6.40,8.07,8.51,9.00
2966,1225.69,181,0.27102,16.54,54.31,78.46,139.56,195.19,221.62,473.38,140048.03,663,5.61,0.00,1.33,3.36,6.41,8.08,8.51,9.00
2967,804.82,128,0.27155,16.54,54.18,79.24,139.76,195.35,219.93,473.38,140083.69,662,5.60,0.00,1.31,3.36,6.39,8.08,8.51,9.01
2968,1165.57,173,0.27260,16.54,54.18,79.35,139.39,193.37,221.71,473.38,140098.08,659,5.59,0.00,1.31,3.33,6.37,8.08,8.51,9.01
2969,882.91,137,0.27157,16.54,54.62,78.54,138.59,194.26,221.66,473.38,140096.16,658,5.59,0.00,1.30,3.35,6.37,8.09,8.52,9.01
2970,1076.60,155,0.27315,16.54,54.18,79.04,139.39,193.55,222.59,473.38,139916.63,655,5.58,0.00,1.29,3.34,6.35,8.09,8.52,9.02
2971,744.48,107,0.27344,16.54,54.18,78.78,139.36,193.59,223.96,473.38,139942.16,656,5.58,0.00,1.28,3.31,6.33,8.09,8.52,9.02
2972,647.85,102,0.27316,16.54,53.03,78.24,138.59,193.56,223.77,473.38,139916.00,654,5.56,0.00,1.27,3.28,6.32,8.08,8.51,9.02
2973,1082.09,167,0.27311,21.64,53.90,78.70,139.39,194.38,223.70,473.38,139890.40,655,5.56,0.00,1.30,3.28,6.31,8.08,8.51,9.02
2974,1032.36,153,0.27314,21.64,53.90,78.86,139.73,194.10,225.01,473.38,139827.63,656,5.56,0.00,1.29,3.26,6.28,8.08,8.51,9.03
2975,977.98,151,0.27326,21.64,54.09,78.65,139.39,194.10,224.22,473.38,139786.78,653,5.55,0.00,1.21,3.25,6.28,8.07,8.51,9.03
2976,963.41,145,0.27360,21.64,54.18,78.46,136.96,193.12,223.68,473.38,139573.14,653,5.52,0.00,1.19,3.24,6.27,8.05,8.51,9.03
2977,956.37,151,0.27475,21.64,54.18,78.27,137.38,193.33,224.21,473.38,139382.38,652,5.51,0.00,1.21,3.24,6.27,8.05,8.51,9.04
2978,835.37,128,0.27472,21.64,54.18,78.51,138.50,192.36,224.94,473.38,139416.25,653,5.52,0.03,1.24,3.27,6.29,8.05,8.51,9.04
2979,907.85,140,0.27532,21.64,54.09,79.07,137.58,193.04,223.60,473.38,139473.43,653,5.51,0.00,1.21,3.26,6.26,8.04,8.51,9.04
2980,841.04,133,0.27603,21.64,54.18,79.08,136.97,193.33,222.52,473.38,139550.19,652,5.49,0.00,1.18,3.22,6.20,8.03,8.51,9.04
2981,658.83,111,0.27588,21.64,53.90,78.93,136.84,193.33,222.73,473.38,139532.08,653,5.49,0.00,1.20,3.22,6.21,8.03,8.51,9.04
2982,1253.63,184,0.27724,21.64,54.09,78.23,134.54,193.33,223.65,473.38,139095.90,651,5.48,0.00,1.15,3.24,6.19,8.03,8.51,9.05
2983,1347.60,213,0.27788,21.64,54.09,78.07,135.13,194.35,224.57,473.38,139098.24,650,5.47,0.00,1.15,3.24,6.18,8.03,8.51,8.97
2984,746.91,122,0.27628,21.64,54.18,78.31,138.16,194.07,223.33,473.38,139131.10,649,5.48,0.00,1.13,3.27,6.15,8.03,8.50,8.98
2985,762.82,126,0.27683,21.64,53.92,77.82,136.34,194.65,223.33,473.38,138728.26,649,5.47,0.00,1.13,3.24,6.13,8.03,8.49,8.98
2986,961.62,149,0.27609,21.64,54.18,78.34,134.95,194.54,223.03,473.38,138790.53,649,5.48,0.00,1.12,3.25,6.14,8.03,8.49,8.97
2987,751.63,120,0.27634,21.64,54.18,77.78,134.98,194.10,223.25,473.38,138883.02,650,5.48,0.00,1.11,3.25,6.15,8.04,8.50,8.98
2988,1020.63,165,0.27762,21.64,54.11,76.88,135.11,193.31,223.71,473.38,138710.84,648,5.48,0.00,1.10,3.23,6.15,8.04,8.50,8.98
2989,846.49,140,0.27860,21.64,54.26,76.67,134.97,192.70,224.04,473.38,138785.55,646,5.46,0.00,1.10,3.18,6.13,8.03,8.49,8.99
2990,1190.65,185,0.27848,21.64,54.31,77.08,135.99,193.33,224.81,473.38,138777.37,648,5.47,0.03,1.13,3.20,6.14,8.03,8.50,8.99
2991,946.88,153,0.27976,21.64,54.09,78.00,135.25,192.74,225.24,473.38,138760.29,647,5.48,0.00,1.15,3.21,6.13,8.03,8.50,8.99
2992,913.45,132,0.27947,21.64,53.90,77.06,135.70,194.09,224.64,473.38,138798.77,644,5.46,0.00,1.13,3.20,6.11,8.02,8.50,8.99
2993,657.03,106,0.28020,21.64,53.90,76.67,136.42,193.43,224.81,473.38,138879.28,643,5.47,0.00,1.14,3.20,6.12,8.02,8.50,8.99
2994,797.22,119,0.27984,21.64,54.09,76.59,135.58,192.79,225.38,473.38,138713.52,641,5.46,0.00,1.14,3.20,6.11,8.02,8.50,8.99
2995,929.44,136,0.28094,21.64,54.09,77.06,134.78,192.92,226.50,473.38,138803.55,640,5.45,0.00,1.14,3.19,6.09,8.01,8.50,9.00
2996,893.06,145,0.28049,21.64,54.09,77.06,134.38,192.58,226.75,473.38,138840.44,641,5.46,0.01,1.17,3.22,6.10,8.02,8.50,9.00
2997,942.23,143,0.28076,21.64,54.09,77.46,134.15,193.57,226.52,473.38,138860.67,639,5.45,0.00,1.10,3.17,6.08,8.02,8.50,9.00
2998,990.06,155,0.28036,21.64,54.09,77.51,133.92,191.60,226.30,473.38,138643.57,638,5.44,0.00,1.12,3.16,6.05,8.02,8.50,9.01
2999,994.36,154,0.27979,21.64,54.09,76.80,133.58,192.07,226.00,473.38,138700.51,638,5.46,0.02,1.15,3.17,6.06,8.02,8.50,9.01
3000,977.52,150,0.27883,21.64,54.18,77.42,134.27,192.46,224.58,473.38,138527.55,636,5.45,0.00,1.14,3.18,6.06,8.01,8.50,9.01
3001,718.57,106,0.27859,21.64,54.31,77.58,133.42,192.77,224.84,473.38,138657.24,637,5.46,0.02,1.16,3.20,6.08,8.02,8.50,9.02
3002,689.76,108,0.27879,21.64,54.09,77.67,133.72,193.33,225.90,473.38,138801.37,637,5.47,0.00,1.17,3.21,6.06,8.02,8.50,9.02
3003,860.59,131,0.28069,21.64,53.90,77.17,134.38,193.49,225.65,473.38,138936.49,636,5.45,0.00,1.16,3.19,6.04,8.02,8.50,9.02
3004,1003.77,159,0.28024,21.64,54.09,75.52,134.48,194.22,226.11,473.38,138965.31,637,5.47,0.01,1.19,3.22,6.06,8.02,8.51,9.02
3005,846.66,129,0.27961,21.64,54.09,75.74,135.81,193.04,225.42,473.38,138788.25,634,5.44,0.00,1.18,3.22,6.03,8.02,8.50,9.02
3006,786.82,126,0.27875,21.64,53.90,76.59,136.05,192.55,223.59,473.38,138612.88,633,5.44,0.00,1.19,3.20,6.02,8.01,8.49,9.03
3007,833.81,125,0.27777,21.64,54.18,77.06,136.48,192.62,223.45,473.38,138691.20,631,5.43,0.00,1.21,3.16,5.96,8.01,8.49,9.03
3008,865.21,146,0.27725,21.64,54.18,77.58,135.76,193.10,224.19,473.38,138745.86,633,5.43,0.00,1.23,3.15,5.97,8.02,8.49,9.03
3009,643.11,101,0.27728,21.64,54.09,77.98,135.61,193.16,224.89,473.38,138787.95,630,5.42,0.00,1.23,3.15,5.97,8.00,8.50,9.03
3010,838.82,127,0.27659,21.64,54.18,79.83,134.81,192.09,224.88,473.38,138805.21,630,5.41,0.00,1.24,3.16,5.97,8.00,8.50,9.04
3011,911.95,140,0.27609,21.64,54.18,79.46,134.48,192.88,223.68,473.38,138813.23,628,5.41,0.00,1.24,3.14,5.97,7.99,8.50,8.98
3012,794.40,118,0.27770,21.64,53.90,79.35,134.07,193.21,223.33,473.38,138822.47,627,5.40,0.00,1.25,3.13,5.98,7.99,8.49,8.98
3013,899.10,134,0.27654,21.64,54.18,80.01,134.56,193.33,223.20,473.38,138836.28,628,5.41,0.00,1.27,3.15,5.98,7.98,8.50,8.99
3014,809.33,126,0.27695,21.64,54.18,79.87,134.80,194.05,223.90,473.38,138876.62,629,5.42,0.03,1.29,3.16,5.99,7.99,8.50,8.99
3015,724.65,124,0.27699,21.64,54.18,79.35,134.48,194.10,223.33,473.38,138910.73,629,5.42,0.00,1.31,3.17,5.98,7.98,8.51,8.99
3016,875.10,146,0.27808,21.64,53.67,78.59,133.98,192.53,223.33,473.38,138689.99,628,5.40,0.00,1.31,3.15,5.94,7.97,8.50,8.99
3017,807.99,119,0.27927,21.64,52.60,77.68,134.48,192.25,223.78,473.38,138680.35,626,5.39,0.00,1.31,3.13,5.94,7.94,8.50,8.99
3018,1032.84,157,0.27925,21.64,52.70,77.69,135.77,192.67,223.68,473.38,138651.18,625,5.38,0.00,1.31,3.14,5.89,7.94,8.50,9.00
3019,744.27,118,0.28090,21.64,52.54,77.58,135.18,192.39,224.05,473.38,138678.42,623,5.38,0.00,1.34,3.15,5.88,7.94,8.51,9.00
3020,703.75,122,0.28136,21.64,52.54,77.60,134.72,192.26,225.31,473.38,138669.28,622,5.37,0.00,1.33,3.13,5.87,7.93,8.51,9.00
3021,761.86,119,0.28055,21.64,52.58,77.61,134.48,192.26,226.20,473.38,138657.34,625,5.39,0.02,1.37,3.14,5.88,7.94,8.51,9.01
3022,629.08,108,0.28091,21.64,52.34,77.16,135.24,193.33,224.38,473.38,138633.97,625,5.38,0.00,1.37,3.14,5.88,7.95,8.51,9.01
3023,820.22,131,0.28117,21.64,52.34,77.55,134.68,193.33,224.61,473.38,138576.62,625,5.39,0.03,1.38,3.14,5.90,7.95,8.51,9.01
3024,791.52,128,0.28279,21.64,52.54,77.06,134.47,193.58,224.46,473.38,138359.31,625,5.39,0.00,1.40,3.13,5.89,7.94,8.52,9.02
3025,715.81,112,0.28358,21.64,52.54,77.06,134.06,193.21,225.51,473.38,138367.98,627,5.39,0.00,1.41,3.14,5.90,7.94,8.52,9.02
3026,822.71,131,0.28438,21.64,52.54,77.24,132.78,192.49,225.29,473.38,138337.18,628,5.40,0.00,1.42,3.14,5.91,7.94,8.52,9.02
3027,872.39,140,0.28535,21.64,52.54,77.14,130.41,193.51,225.05,473.38,138251.11,628,5.40,0.00,1.43,3.14,5.91,7.94,8.52,9.02
3028,1234.46,183,0.28620,21.64,52.34,76.27,130.38,194.98,225.01,473.38,138185.00,627,5.41,0.00,1.45,3.14,5.92,7.94,8.52,9.02
3029,1233.52,194,0.28636,21.64,52.34,76.45,130.90,193.09,224.42,473.38,138178.87,625,5.39,0.00,1.42,3.13,5.87,7.93,8.52,9.02
3030,736.72,115,0.28564,21.64,52.21,76.37,131.68,193.16,224.57,473.38,138166.32,625,5.39,0.00,1.41,3.10,5.85,7.92,8.51,9.02
3031,928.01,142,0.28734,21.64,52.34,76.09,132.24,192.22,224.40,473.38,138134.53,629,5.38,0.00,1.41,3.13,5.86,7.92,8.52,9.03
3032,845.17,138,0.28700,21.64,52.21,76.45,131.65,191.43,225.25,473.38,137995.47,626,5.37,0.00,1.41,3.12,5.86,7.91,8.51,9.03
3033,775.00,125,0.28662,21.64,52.21,76.38,131.40,191.42,225.52,473.38,137913.83,628,5.38,0.02,1.44,3.13,5.87,7.91,8.52,9.03
3034,960.58,149,0.28826,21.64,51.74,76.58,130.79,191.33,225.47,473.38,137641.98,627,5.36,0.00,1.43,3.12,5.83,7.89,8.50,9.04
3035,951.37,147,0.28881,21.64,52.21,76.58,130.96,191.53,226.03,447.37,137397.44,625,5.36,0.00,1.45,3.12,5.81,7.88,8.50,9.04
3036,960.46,159,0.28834,21.64,52.21,76.45,130.22,190.86,227.29,447.37,137214.41,627,5.37,0.02,1.49,3.13,5.81,7.89,8.51,9.04
3037,939.20,147,0.28815,21.64,51.33,76.18,130.27,191.29,226.70,447.37,136878.72,626,5.37,0.00,1.49,3.13,5.82,7.90,8.51,9.04
3038,698.44,120,0.28837,21.64,51.29,75.61,130.24,191.64,226.65,447.37,136811.30,626,5.38,0.00,1.50,3.11,5.82,7.89,8.51,9.05
3039,983.49,156,0.28824,21.64,51.33,76.03,129.24,190.00,226.60,447.37,136519.93,624,5.37,0.00,1.50,3.12,5.83,7.89,8.51,9.05
3040,772.52,131,0.28733,21.64,51.33,75.73,129.35,190.53,225.89,447.37,136565.31,626,5.39,0.04,1.53,3.14,5.84,7.90,8.51,9.05
3041,825.85,126,0.28677,21.64,52.34,75.31,130.10,190.39,226.17,447.37,136629.89,625,5.38,0.00,1.53,3.15,5.85,7.87,8.52,9.06
3042,558.55,89,0.28647,21.64,52.34,75.51,130.02,190.13,225.04,447.37,136729.53,627,5.40,0.02,1.54,3.17,5.85,7.88,8.52,9.06
3043,765.32,123,0.28703,21.64,52.34,75.35,130.03,190.00,226.27,447.37,136822.23,627,5.39,0.00,1.55,3.18,5.83,7.84,8.53,9.06
3044,735.03,119,0.28585,21.64,52.34,75.57,130.69,189.35,227.95,447.37,136907.38,624,5.38,0.00,1.57,3.14,5.81,7.84,8.52,9.06
3045,807.37,137,0.28851,21.64,51.33,75.30,130.25,189.62,228.91,447.37,136959.20,624,5.37,0.00,1.54,3.11,5.78,7.83,8.52,9.06
3046,912.17,149,0.28968,21.64,51.33,75.57,129.24,189.79,227.82,447.37,136965.72,621,5.36,0.00,1.51,3.11,5.76,7.82,8.52,9.07
3047,656.47,102,0.28826,21.64,51.33,75.16,129.24,188.73,226.61,447.37,136948.94,620,5.33,0.00,1.46,3.06,5.73,7.79,8.51,9.07
3048,712.47,114,0.28830,21.64,51.29,75.16,128.41,189.34,226.54,447.37,136620.91,618,5.32,0.00,1.48,3.06,5.70,7.80,8.51,9.07
3049,939.88,145,0.28832,21.64,50.91,75.45,128.18,188.35,226.80,447.37,136381.82,617,5.31,0.00,1.40,3.05,5.68,7.79,8.51,9.07
3050,661.25,108,0.28903,26.69,51.29,75.45,128.54,189.62,227.92,447.37,136415.11,615,5.30,0.00,1.40,3.03,5.67,7.78,8.51,9.07
3051,902.02,142,0.28875,26.69,51.29,75.45,129.05,189.50,225.88,447.37,136501.10,621,5.30,0.00,1.41,3.02,5.69,7.78,8.51,9.08
3052,660.37,108,0.28867,26.69,50.83,75.45,129.00,188.37,226.94,447.37,136430.78,619,5.30,0.00,1.41,3.04,5.68,7.78,8.50,9.08
3053,753.41,129,0.28911,26.69,51.29,75.45,129.14,188.32,227.82,447.37,136123.07,621,5.29,0.00,1.41,3.03,5.69,7.76,8.51,9.08
3054,588.36,98,0.28865,26.69,51.29,75.16,129.35,189.43,228.94,447.37,136104.84,623,5.31,0.03,1.45,3.07,5.69,7.77,8.51,9.08
3055,522.09,91,0.28931,26.69,50.83,74.74,130.24,186.69,227.98,447.37,136076.49,622,5.28,0.00,1.34,3.00,5.67,7.75,8.50,9.09
3056,615.18,97,0.28904,26.69,51.29,74.53,129.08,185.87,226.47,447.37,135977.43,622,5.28,0.00,1.36,3.01,5.67,7.76,8.50,9.09
3057,780.03,132,0.28992,26.69,51.29,74.42,129.36,185.87,226.75,447.37,135905.93,622,5.28,0.00,1.34,3.01,5.68,7.76,8.51,9.09
3058,738.78,116,0.29009,26.69,51.33,74.35,129.84,185.73,227.83,447.37,135630.64,621,5.27,0.00,1.32,3.01,5.67,7.76,8.51,9.09
3059,691.50,116,0.29038,26.69,51.33,74.15,128.27,185.52,227.62,447.37,135597.49,622,5.28,0.01,1.36,3.04,5.68,7.76,8.51,9.10
3060,974.72,167,0.29114,26.69,51.33,74.35,128.23,187.38,226.36,447.37,135366.96,622,5.29,0.00,1.38,3.04,5.68,7.75,8.52,9.10
3061,768.13,127,0.29179,26.69,51.29,74.07,127.95,186.69,226.30,447.37,135170.68,621,5.29,0.00,1.39,3.03,5.67,7.76,8.51,9.10
3062,523.84,94,0.29167,26.69,51.29,73.90,128.72,187.32,226.79,447.37,135281.04,620,5.29,0.00,1.40,3.03,5.65,7.76,8.51,9.10
3063,1011.48,170,0.29267,26.69,50.83,73.50,128.27,188.01,227.78,447.37,135382.79,622,5.29,0.00,1.39,3.03,5.64,7.76,8.51,9.11
3064,614.79,107,0.29229,26.69,50.91,73.90,129.32,187.06,227.39,447.37,135384.49,619,5.27,0.00,1.39,3.03,5.61,7.72,8.50,9.11
3065,661.87,115,0.29194,26.69,50.91,74.02,129.57,187.51,227.53,447.37,135371.23,620,5.29,0.03,1.43,3.04,5.63,7.73,8.51,9.11
3066,828.63,135,0.29271,26.69,50.83,74.35,129.51,185.71,226.98,447.37,135355.39,618,5.27,0.00,1.42,3.03,5.62,7.72,8.50,9.12
3067,710.22,108,0.29336,26.69,50.83,73.55,129.35,185.92,228.76,447.37,135373.67,619,5.28,0.00,1.44,3.04,5.63,7.73,8.50,9.12
3068,804.73,134,0.29331,26.69,50.83,73.49,129.42,185.79,228.55,447.37,135390.91,622,5.29,0.01,1.44,3.05,5.63,7.73,8.51,9.12
3069,696.60,126,0.29372,26.69,50.83,73.60,129.75,186.36,228.69,447.37,135348.51,622,5.29,0.00,1.45,3.05,5.63,7.73,8.51,9.12
3070,762.32,126,0.29324,26.69,50.64,73.78,129.64,186.42,227.12,447.37,135325.39,619,5.28,0.00,1.43,3.04,5.62,7.70,8.50,9.12
3071,700.80,118,0.29408,26.69,50.64,73.75,129.02,185.05,227.80,447.37,135121.63,617,5.28,0.00,1.45,3.05,5.63,7.69,8.50,9.13
3072,740.01,125,0.29394,26.69,50.64,72.12,129.71,184.21,228.03,447.37,135195.14,618,5.29,0.02,1.47,3.06,5.64,7.70,8.51,9.13
3073,765.16,125,0.29531,26.69,50.64,72.36,129.43,185.37,228.93,447.37,135270.81,620,5.29,0.00,1.48,3.05,5.65,7.70,8.50,9.13
3074,716.00,120,0.29657,26.69,50.54,72.77,127.69,184.52,228.52,447.37,135283.94,620,5.28,0.00,1.46,3.04,5.64,7.71,8.49,9.13
3075,649.13,113,0.29686,26.69,50.33,73.45,127.14,184.95,228.74,447.37,135223.66,618,5.26,0.00,1.45,2.97,5.58,7.68,8.48,9.14
3076,618.86,107,0.29626,26.69,50.54,72.80,127.07,185.35,227.98,447.37,135147.90,623,5.27,0.01,1.47,3.00,5.60,7.68,8.48,9.14
3077,635.98,110,0.29626,26.69,50.43,73.30,126.33,187.24,227.59,447.37,134995.89,623,5.27,0.00,1.48,3.00,5.61,7.68,8.48,9.14
3078,709.74,130,0.29651,26.69,50.64,73.46,126.62,185.73,228.46,447.37,134925.22,621,5.26,0.00,1.45,3.00,5.59,7.67,8.47,9.14
3079,837.76,144,0.29738,26.69,50.64,73.30,125.13,184.20,228.90,447.37,134879.27,620,5.27,0.00,1.45,3.01,5.59,7.67,8.47,9.14
3080,597.23,111,0.29701,26.69,50.64,72.51,125.94,184.33,229.00,447.37,134903.52,624,5.27,0.00,1.46,3.03,5.57,7.68,8.48,9.14
3081,848.88,155,0.29680,25.32,50.54,73.03,125.28,185.02,227.88,447.37,134504.53,622,5.26,0.00,1.44,3.01,5.56,7.66,8.47,9.15
3082,677.17,121,0.29799,25.32,50.05,71.53,124.05,183.40,226.94,447.37,133686.70,616,5.22,0.00,1.39,2.99,5.50,7.62,8.46,8.93
3083,636.64,109,0.29783,25.32,50.08,71.44,124.21,183.51,227.65,447.37,133589.00,616,5.23,0.00,1.41,3.01,5.51,7.62,8.46,8.93
3084,745.93,124,0.29692,25.32,50.08,72.03,124.60,182.86,226.00,447.37,133526.55,616,5.23,0.00,1.38,2.99,5.53,7.63,8.45,8.94
3085,562.31,100,0.29804,25.32,50.08,72.35,125.24,182.99,227.26,447.37,133490.20,615,5.23,0.00,1.40,3.01,5.52,7.62,8.44,8.94
3086,548.56,93,0.29781,25.32,50.08,72.46,124.17,183.84,226.21,447.37,133456.25,614,5.23,0.00,1.43,3.02,5.54,7.63,8.45,8.94
3087,688.93,105,0.29791,25.32,50.05,72.69,123.69,183.10,227.12,447.37,133428.86,613,5.23,0.00,1.46,3.03,5.49,7.62,8.44,8.94
3088,848.11,144,0.29931,21.60,49.19,71.75,122.92,183.95,226.82,447.37,133385.15,611,5.23,0.00,1.43,3.03,5.50,7.62,8.44,8.95
3089,688.99,124,0.29926,21.60,49.25,71.56,122.69,183.54,225.95,447.37,133337.56,610,5.22,0.00,1.42,3.03,5.49,7.61,8.44,8.95
3090,996.40,164,0.29907,21.60,49.25,71.99,122.00,182.98,226.47,447.37,133305.86,611,5.23,0.02,1.45,3.04,5.51,7.61,8.44,8.95
3091,568.52,104,0.29954,21.60,49.25,71.86,123.36,183.70,226.80,447.37,133324.68,614,5.24,0.00,1.47,3.06,5.52,7.61,8.45,8.96
3092,711.55,115,0.29952,21.60,49.25,72.22,122.83,183.43,225.79,447.37,133308.08,614,5.24,0.00,1.49,3.08,5.52,7.62,8.45,8.96
3093,663.45,115,0.30066,21.60,49.11,71.61,123.15,182.64,225.81,447.37,133315.95,612,5.21,0.00,1.40,3.06,5.49,7.61,8.44,8.96
3094,627.49,108,0.29993,21.60,49.11,72.22,123.15,181.81,226.64,447.37,133281.32,613,5.22,0.01,1.43,3.08,5.50,7.61,8.44,8.96
3095,937.35,160,0.30044,21.60,49.11,72.29,123.16,182.33,226.68,447.37,133281.21,612,5.23,0.00,1.46,3.09,5.51,7.61,8.44,8.97
3096,810.49,131,0.30025,21.60,49.11,71.95,123.20,182.33,227.10,447.37,133310.32,614,5.24,0.02,1.49,3.11,5.51,7.62,8.45,8.97
