iteration,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents
4060,0.25754,7.80,18.10,29.33,39.97,63.25,73.91,88.50,44911.00,796
4061,0.25632,7.80,18.08,29.23,40.19,62.86,73.67,88.51,44880.23,795
4062,0.25647,7.80,18.08,29.19,40.23,63.00,73.98,84.01,44907.28,798
4063,0.25686,7.80,18.08,29.15,40.32,63.38,73.77,89.55,44955.11,798
4064,0.25762,7.80,18.05,29.19,40.17,63.14,73.88,91.35,45016.72,798
4065,0.25600,7.80,18.05,29.19,40.77,63.20,73.32,87.04,45031.28,801
4066,0.25619,7.80,18.10,29.19,40.36,63.23,73.94,87.36,45108.83,804
4067,0.25496,7.80,18.14,29.52,40.49,63.19,74.22,86.81,45192.04,804
4068,0.25655,7.80,18.10,29.37,40.28,63.17,73.39,121.03,45179.43,802
4069,0.25549,7.80,18.10,29.25,40.67,63.34,73.82,87.69,45204.97,803
4070,0.25638,7.80,18.05,29.19,40.32,63.30,74.10,85.52,45184.94,802
4071,0.25550,7.80,18.05,29.20,40.64,63.11,73.65,88.31,45208.58,804
4072,0.25629,7.80,18.05,29.19,40.78,63.56,73.73,89.45,45267.17,804
4073,0.25561,7.80,18.05,29.22,40.88,62.93,74.52,89.09,45277.10,805
4074,0.25572,7.80,18.05,29.19,41.10,63.88,73.98,90.41,45334.88,807
4075,0.25667,7.80,18.05,29.20,40.92,63.96,74.36,116.30,45408.11,806
4076,0.25567,7.80,18.08,29.53,40.96,63.66,74.24,104.79,45385.14,806
4077,0.25560,7.80,18.08,29.22,40.90,63.73,74.07,89.39,45389.51,806
4078,0.25755,7.80,18.05,29.34,41.03,63.56,74.29,138.10,45315.11,805
4079,0.25509,7.80,18.10,29.40,41.13,63.55,74.10,96.45,45251.29,805
4080,0.25351,7.80,18.23,29.55,41.01,63.25,73.52,84.40,45212.22,807
4081,0.25332,7.80,18.25,29.34,41.08,63.23,73.76,87.73,45267.56,807
4082,0.25408,7.80,18.23,29.14,41.13,63.85,74.13,90.14,45331.04,807
4083,0.25356,7.80,18.25,29.37,40.88,63.66,73.65,89.81,45348.75,807
4084,0.25424,7.80,18.23,29.33,40.94,63.95,73.84,102.43,45404.31,809
4085,0.25416,7.80,18.14,29.19,41.50,63.43,73.92,91.04,45422.42,807
4086,0.25315,7.80,18.10,29.53,41.42,63.42,73.93,84.03,45367.71,806
4087,0.25257,7.80,18.10,29.61,41.55,63.33,74.00,84.88,45357.79,809
4088,0.25191,7.80,18.23,29.72,41.56,63.36,73.84,84.07,45422.43,809
4089,0.25284,7.80,18.23,29.61,41.46,63.49,74.02,89.20,45487.85,809
4090,0.25254,7.80,18.10,29.37,41.73,63.54,73.44,83.45,45471.90,808
4091,0.25377,7.80,18.08,29.27,41.52,63.52,73.85,118.84,45497.31,810
4092,0.25402,7.80,18.03,29.56,41.39,63.72,73.74,106.45,45510.62,808
4093,0.25322,7.80,18.03,29.57,41.28,63.74,73.87,88.11,45459.81,808
4094,0.25336,7.80,17.97,29.28,41.51,63.78,73.86,85.27,45502.11,807
4095,0.25438,7.80,17.88,29.19,41.66,63.45,74.16,120.22,45509.85,808
4096,0.25427,7.80,17.97,29.35,41.88,63.79,74.27,95.29,45514.66,809
4097,0.25317,7.80,17.97,29.61,42.11,63.99,74.08,88.11,45515.35,810
4098,0.25247,7.80,17.97,29.61,41.94,64.07,74.04,84.60,45566.00,810
4099,0.25226,7.80,17.97,29.52,41.72,64.04,73.87,85.96,45628.54,810
4100,0.25425,7.80,17.87,29.86,42.09,64.25,74.28,86.18,45693.53,808
4101,0.25311,7.80,17.87,29.74,41.84,63.93,74.43,86.52,45653.83,808
4102,0.25304,7.80,17.87,29.83,42.29,63.90,74.51,91.84,45615.11,810
4103,0.25287,7.80,18.03,29.60,42.15,63.80,74.23,136.55,45726.68,811
4104,0.25221,7.80,18.03,29.79,42.14,64.14,74.34,97.21,45762.89,812
4105,0.25154,7.80,18.03,29.61,42.56,64.15,74.40,88.38,45780.72,813
4106,0.25059,7.80,18.03,30.01,42.32,64.23,74.19,91.69,45789.96,814
4107,0.25092,7.80,18.03,29.77,42.43,64.34,73.85,84.32,45847.41,814
4108,0.25184,7.80,18.03,29.64,42.43,64.54,74.69,141.93,45911.34,813
4109,0.25128,7.80,18.03,29.99,42.51,64.56,74.78,85.96,45928.38,813
4110,0.25127,7.80,18.03,29.98,42.42,64.68,74.72,84.19,45984.20,815
4111,0.25221,7.80,18.03,29.89,42.51,64.56,74.89,121.12,46007.75,815
4112,0.25062,7.80,18.03,30.04,42.76,63.87,74.88,94.24,46024.85,817
4113,0.24895,7.80,18.03,30.38,42.36,64.17,74.31,87.66,46085.63,817
4114,0.24997,7.80,18.03,30.31,42.85,64.44,74.24,94.35,46150.22,819
4115,0.25039,7.80,18.03,30.38,43.03,64.52,74.26,124.98,46184.06,818
4116,0.24924,7.80,18.03,30.29,43.07,64.35,73.99,83.31,46138.96,817
4117,0.25055,7.80,17.97,30.09,43.26,64.25,74.30,110.01,46137.07,816
4118,0.24983,7.80,17.97,30.18,42.99,64.28,74.18,94.02,46096.91,816
4119,0.24875,7.80,17.97,30.48,43.11,64.37,74.12,88.20,46089.62,816
4120,0.25002,7.80,17.89,30.38,42.91,64.08,74.32,124.87,46140.28,819
4121,0.24864,7.80,18.03,30.67,43.36,64.28,74.35,86.37,46170.85,820
4122,0.24892,7.80,18.10,30.25,43.28,64.71,74.33,84.08,46191.70,820
4123,0.24754,7.80,18.14,30.59,43.16,64.52,74.30,87.12,46211.58,818
4124,0.24843,7.80,18.14,30.46,43.07,64.43,74.10,87.36,46171.53,819
4125,0.24803,7.80,18.14,30.54,43.18,64.66,74.47,83.98,46174.91,820
4126,0.24727,7.80,18.14,30.56,43.44,64.50,74.33,87.03,46227.99,821
4127,0.24774,7.80,18.14,30.61,43.38,64.66,74.26,89.61,46291.51,821
4128,0.24942,7.80,18.14,30.33,43.35,64.91,74.49,126.13,46357.34,820
4129,0.24851,7.80,18.10,30.54,43.25,64.76,74.54,89.46,46339.11,821
4130,0.24748,7.80,18.14,30.58,43.60,64.47,73.90,89.82,46354.14,820
4131,0.24735,7.80,18.14,30.97,43.68,64.44,74.64,88.21,46354.98,820
4132,0.24673,7.80,18.14,31.15,43.53,64.37,74.64,88.50,46407.89,821
4133,0.24807,7.80,18.08,30.89,43.81,64.57,74.72,116.37,46477.51,818
4134,0.24698,7.80,18.08,30.67,43.80,64.94,74.78,87.38,46386.29,818
4135,0.24727,7.80,18.08,31.01,43.79,64.26,74.82,101.85,46420.18,819
4136,0.24815,7.80,18.08,30.87,43.91,64.79,74.64,124.71,46438.96,818
4137,0.24735,7.80,18.03,30.79,43.92,64.55,74.63,90.35,46401.90,817
4138,0.24620,7.80,18.03,31.00,44.06,64.60,74.13,87.66,46395.03,819
4139,0.24620,7.80,18.08,31.27,44.05,64.51,74.12,89.09,46459.02,818
4140,0.24862,7.80,18.03,31.35,44.19,64.61,74.40,130.67,46474.38,816
4141,0.24992,7.80,17.89,30.57,43.98,65.00,74.70,98.84,46426.88,812
4142,0.24705,7.80,17.89,30.68,44.35,64.39,74.26,89.29,46223.57,814
4143,0.24815,7.80,17.97,30.66,44.05,64.07,74.58,91.50,46254.49,813
4144,0.24642,7.80,17.97,30.82,44.23,64.19,74.21,85.92,46258.07,813
4145,0.24633,7.80,18.03,30.74,44.21,64.07,74.21,87.65,46271.82,813
4146,0.24638,7.80,18.03,31.06,44.20,64.42,74.59,86.34,46326.76,815
4147,0.24932,7.80,18.03,30.99,44.33,64.93,74.49,127.79,46402.58,811
4148,0.25057,7.80,17.88,30.38,44.42,63.93,74.20,128.15,46266.33,810
4149,0.24782,7.80,17.89,30.84,44.56,64.07,74.27,89.99,46131.65,811
4150,0.24764,7.80,17.97,30.72,44.60,64.01,74.27,93.58,46163.54,813
4151,0.24696,7.80,17.97,30.92,44.50,64.04,73.96,88.61,46177.91,814
4152,0.24729,7.80,17.97,30.97,44.43,64.20,74.49,88.86,46234.18,815
4153,0.24791,7.80,18.03,30.47,44.78,64.27,74.76,89.21,46305.77,815
4154,0.24665,7.80,18.03,30.73,44.59,63.79,74.55,84.68,46328.26,816
4155,0.24603,7.80,18.03,31.06,45.04,63.96,74.62,91.43,46390.14,817
4156,0.24524,7.80,18.03,30.88,45.09,63.94,74.55,87.40,46457.40,818
4157,0.24655,7.80,18.03,30.87,45.23,64.10,74.49,90.86,46514.57,818
4158,0.24648,7.80,18.03,30.98,45.24,63.88,74.75,89.22,46578.57,818
4159,0.24523,7.80,18.03,31.56,45.05,64.50,74.66,86.19,46643.58,819
4160,0.24623,7.80,18.08,31.40,45.24,64.38,74.90,114.78,46715.76,820
4161,0.24492,7.80,18.25,31.19,45.30,64.21,75.05,87.77,46669.88,820
4162,0.24568,7.80,18.25,31.29,45.39,64.27,74.78,86.12,46750.98,819
4163,0.24578,7.80,18.08,31.40,45.56,64.45,75.08,85.74,46687.13,816
4164,0.24552,7.80,18.08,31.31,45.31,64.33,74.80,93.42,46653.62,816
4165,0.24585,7.80,18.08,31.00,45.29,63.87,74.71,137.21,46656.22,816
4166,0.24465,7.80,18.08,31.64,45.40,64.15,74.92,91.09,46617.04,815
4167,0.24741,7.80,18.08,30.90,45.00,64.27,74.91,106.10,46606.71,814
4168,0.24517,7.80,18.10,30.72,45.38,64.11,74.35,87.71,46487.11,815
4169,0.24467,7.80,18.25,31.10,45.63,63.19,74.56,88.49,46562.82,816
4170,0.24515,7.80,18.10,31.25,45.73,64.17,74.64,112.48,46630.58,814
4171,0.24463,7.80,18.10,30.90,45.79,63.52,74.70,87.79,46597.92,815
4172,0.24522,7.80,18.03,31.13,45.55,64.29,74.69,91.10,46641.04,813
4173,0.24492,7.80,18.10,31.19,45.68,63.25,74.65,89.24,46561.87,815
4174,0.24519,7.80,18.25,31.14,45.73,63.25,74.67,87.75,46599.10,817
4175,0.24449,7.80,18.25,30.90,45.66,63.16,74.87,89.23,46549.71,817
4176,0.24421,7.80,18.25,30.92,45.62,63.59,74.81,87.11,46572.75,818
4177,0.24330,7.80,18.25,31.35,45.68,63.39,74.18,88.09,46630.54,819
4178,0.24436,7.80,18.25,30.83,45.76,63.86,74.84,91.10,46701.02,818
4179,0.24383,7.80,18.25,31.08,46.20,63.53,74.60,90.30,46712.13,818
4180,0.24308,7.80,18.25,31.68,45.93,63.79,74.94,90.33,46766.54,818
4181,0.24298,7.80,18.25,31.35,46.10,63.61,74.86,85.65,46829.74,819
4182,0.24461,7.80,18.25,31.35,46.36,63.43,74.35,144.23,46888.32,818
4183,0.24475,7.80,18.25,31.08,46.21,64.20,75.22,93.26,46905.74,818
4184,0.24452,7.80,18.10,31.06,46.38,63.48,74.95,94.44,46915.41,818
4185,0.24302,7.80,18.10,31.29,46.36,63.54,75.16,89.74,46920.47,819
4186,0.24326,7.80,18.25,31.54,46.55,63.99,75.39,85.77,46979.56,821
4187,0.24415,7.80,18.49,31.35,46.45,63.84,75.36,135.70,47058.20,819
4188,0.24456,7.80,18.49,31.45,46.36,63.52,75.30,89.48,46996.45,818
4189,0.24292,7.80,18.49,31.22,46.61,63.33,74.32,90.30,46942.18,818
4190,0.24338,7.80,18.57,31.35,46.92,63.63,74.72,94.76,46939.14,817
4191,0.24300,7.80,18.57,31.63,46.61,63.62,74.88,86.56,46943.48,817
4192,0.24327,7.80,18.49,31.17,46.87,64.21,74.54,108.64,46960.40,817
4193,0.24220,7.80,18.57,31.44,46.87,63.96,74.25,90.44,46911.71,817
4194,0.24234,7.80,18.57,31.35,46.79,63.77,74.42,89.95,46954.14,818
4195,0.24282,7.80,18.57,31.74,46.88,63.99,74.56,86.77,47023.82,819
4196,0.24218,7.80,18.67,31.80,47.02,63.70,75.25,88.08,47091.41,820
4197,0.24235,7.80,18.67,32.00,47.13,63.77,74.69,97.40,47165.32,820
4198,0.24194,7.80,18.67,31.56,47.01,63.97,74.78,87.86,47177.97,821
4199,0.24217,7.80,18.57,32.11,46.97,63.86,74.67,137.11,47234.25,820
4200,0.24239,7.80,18.57,31.89,47.24,63.79,74.73,91.13,47243.04,820
4201,0.24271,7.80,18.67,31.42,47.30,63.71,75.02,88.98,47256.94,822
4202,0.24182,7.80,18.68,32.08,47.55,63.57,74.98,93.44,47326.21,823
4203,0.24134,7.80,18.80,31.92,47.41,63.52,75.11,85.71,47356.41,823
4204,0.24065,7.80,18.80,31.84,47.57,63.62,75.01,90.28,47414.62,826
4205,0.24044,7.80,18.80,32.18,47.65,63.70,75.06,88.42,47411.90,826
4206,0.24003,7.80,18.80,32.40,47.83,63.47,74.97,90.67,47496.43,825
4207,0.24276,7.80,18.80,32.00,47.72,63.93,75.30,139.58,47513.48,825
4208,0.24220,7.80,18.82,31.79,47.64,63.68,75.41,135.06,47486.39,823
4209,0.24055,7.80,18.80,31.61,47.45,64.17,75.12,86.08,47436.86,822
4210,0.24093,7.80,18.73,31.78,47.81,64.05,74.95,88.98,47426.57,822
4211,0.23966,7.80,18.68,31.76,48.00,63.77,74.84,88.47,47430.61,820
4212,0.24143,7.80,18.68,31.75,47.64,63.55,75.14,129.21,47378.32,818
4213,0.24243,7.80,18.67,31.30,47.74,63.85,75.10,132.16,47326.66,816
4214,0.24155,7.80,18.67,31.35,48.03,63.38,75.09,88.08,47190.64,815
4215,0.23931,7.80,18.67,31.35,48.42,63.72,74.85,85.85,47255.73,818
4216,0.24075,7.80,18.73,31.48,48.35,63.48,74.98,90.38,47336.60,818
4217,0.24056,7.80,18.73,31.34,48.13,63.45,75.13,115.66,47367.88,817
4218,0.23933,7.80,18.73,31.80,48.56,63.93,75.17,89.03,47373.07,818
4219,0.24010,7.80,18.68,31.84,48.38,63.58,75.47,91.76,47428.88,817
4220,0.23993,7.80,18.68,31.93,48.50,63.26,75.20,98.01,47438.10,817
4221,0.24040,7.80,18.68,31.62,47.99,63.65,75.61,87.78,47491.54,817
4222,0.24057,7.80,18.57,31.55,48.70,64.07,75.25,89.48,47554.32,815
4223,0.23954,7.80,18.57,31.81,48.53,63.90,75.31,86.02,47516.11,814
4224,0.23947,7.80,18.57,31.94,48.40,63.84,74.99,88.62,47518.45,816
4225,0.23928,7.80,18.57,31.71,49.03,64.18,75.01,84.18,47567.00,816
4226,0.24100,7.80,18.57,31.90,48.65,64.03,75.77,92.99,47585.45,815
4227,0.24236,7.80,18.25,31.42,48.67,63.49,75.22,131.39,47587.32,811
4228,0.24125,7.80,18.09,31.21,48.93,63.76,75.05,85.62,47441.86,810
4229,0.24224,7.80,17.88,30.81,48.65,63.92,74.93,94.32,47411.49,806
4230,0.24118,7.80,17.88,30.95,48.79,63.07,74.74,85.81,47251.46,805
4231,0.24192,7.80,17.88,30.97,48.68,63.27,74.86,97.74,47222.56,805
4232,0.24204,7.80,17.88,31.01,48.98,63.26,75.19,85.45,47221.23,805
4233,0.24312,7.80,17.87,31.14,48.62,63.33,75.20,134.69,47271.96,805
4234,0.24318,7.80,17.87,31.19,48.75,63.45,75.08,106.08,47285.16,804
4235,0.24253,7.80,17.87,31.36,48.91,63.07,75.64,91.72,47288.59,805
4236,0.24192,7.80,17.65,31.36,49.17,63.70,75.41,89.76,47342.07,803
4237,0.24446,7.80,17.61,31.01,48.83,63.28,75.09,130.45,47303.34,802
4238,0.24342,7.80,17.59,30.92,48.86,63.24,75.33,86.33,47250.11,801
4239,0.24221,7.80,17.56,31.22,49.20,62.87,75.01,85.81,47199.36,801
4240,0.24359,9.10,17.59,30.93,49.06,63.97,75.01,95.81,47202.79,798
4241,0.24198,9.10,17.61,31.03,49.11,62.73,75.33,85.22,47062.28,798
4242,0.24165,9.10,17.61,31.13,49.04,62.81,75.06,88.16,47084.97,799
4243,0.24127,9.10,17.87,31.20,49.13,62.59,75.12,85.03,47114.86,799
4244,0.24173,9.10,17.87,31.24,49.14,62.88,75.11,88.01,47171.32,799
4245,0.24285,9.10,17.87,30.56,49.13,62.97,75.27,101.12,47232.88,799
4246,0.24118,9.10,17.87,31.35,49.34,62.89,75.16,85.85,47250.96,799
4247,0.24343,9.10,17.62,31.20,49.38,62.47,75.17,142.39,47223.89,796
4248,0.24346,9.10,17.62,30.80,49.37,62.83,75.10,94.68,47196.39,795
4249,0.24185,9.10,17.65,31.01,49.47,62.83,75.03,88.32,47075.90,795
4250,0.24141,9.10,17.87,31.06,49.50,62.27,74.94,87.74,47147.29,796
4251,0.24145,9.10,17.87,31.33,49.57,62.35,75.19,87.14,47208.69,796
4252,0.24156,9.10,17.87,31.43,49.65,62.78,74.96,88.40,47271.40,796
4253,0.24282,9.10,17.87,31.04,49.73,62.66,74.94,144.77,47334.06,796
4254,0.24096,9.10,17.87,31.23,49.77,62.42,75.08,86.04,47303.70,795
4255,0.24271,9.10,17.87,30.87,49.95,63.45,75.02,119.91,47297.57,793
4256,0.24182,9.10,17.87,30.90,49.95,62.57,74.81,88.68,47252.09,795
4257,0.24187,9.10,17.89,30.98,50.04,62.90,75.29,92.47,47308.49,797
4258,0.24097,9.10,17.95,31.33,50.03,62.71,75.36,86.66,47380.91,797
4259,0.24213,9.10,17.95,31.13,50.08,63.08,75.43,87.01,47445.31,796
4260,0.24103,9.10,18.06,30.97,50.33,63.21,74.98,88.08,47420.87,795
4261,0.24397,9.10,18.06,31.05,50.32,62.63,75.25,133.24,47395.67,794
4262,0.24177,9.10,17.89,31.20,50.44,62.92,75.04,92.16,47342.72,793
4263,0.24279,9.10,17.89,30.70,50.28,62.89,75.28,114.05,47281.58,794
4264,0.24294,9.10,18.06,30.51,50.38,62.75,75.07,129.65,47218.37,794
4265,0.24134,9.10,18.09,30.64,50.39,62.08,75.01,88.72,47175.66,796
4266,0.24263,9.10,18.06,30.56,50.19,63.25,74.67,89.10,47130.88,795
4267,0.24162,9.10,18.06,30.66,50.52,61.97,75.51,86.65,47152.24,796
4268,0.24359,9.10,18.06,30.02,50.27,62.92,75.04,89.74,47212.73,795
4269,0.24618,9.10,18.06,29.87,50.01,62.61,74.85,124.55,47222.44,793
4270,0.24132,9.10,18.09,30.00,50.10,61.95,74.29,90.81,47052.06,793
4271,0.24111,9.10,18.09,30.17,50.48,61.95,74.19,104.16,47067.97,792
4272,0.24229,9.10,18.09,30.16,50.09,62.02,75.03,98.98,47073.96,792
4273,0.24127,9.10,18.09,30.17,50.40,61.92,75.22,86.25,47081.80,792
4274,0.24100,9.10,18.09,30.41,50.49,61.97,74.70,90.86,47133.33,794
4275,0.24293,9.10,18.25,29.84,50.49,62.24,75.08,101.14,47210.29,794
4276,0.24130,9.10,18.55,30.12,50.51,62.70,74.69,89.32,47194.58,793
4277,0.24021,9.10,18.55,29.93,50.42,62.19,74.76,87.60,47198.76,795
4278,0.24155,9.10,18.68,29.86,50.67,62.26,74.77,91.97,47265.17,793
4279,0.24044,9.10,18.68,30.07,50.68,61.66,74.82,85.99,47235.64,793
4280,0.24024,9.10,18.68,30.15,50.77,62.32,74.82,86.82,47279.80,794
4281,0.23999,9.10,18.73,29.84,50.15,62.26,74.98,88.44,47344.45,794
4282,0.23959,9.10,18.73,30.24,50.95,61.85,75.00,86.60,47407.47,794
4283,0.23970,9.10,18.73,30.70,50.45,62.28,75.62,90.03,47470.08,794
4284,0.24033,9.10,18.73,30.42,50.73,62.55,75.22,91.38,47532.56,795
4285,0.23964,9.10,18.73,30.03,50.62,62.87,74.91,85.21,47561.64,793
4286,0.24033,9.10,18.73,30.17,50.42,62.41,75.41,95.49,47515.79,794
4287,0.24032,9.10,18.93,29.87,50.55,62.19,75.43,89.24,47520.88,793
4288,0.24198,9.10,18.88,29.26,51.01,61.94,75.32,92.59,47525.66,791
4289,0.24102,9.10,18.93,29.35,50.54,61.52,74.96,91.31,47437.28,791
4290,0.23978,9.10,18.93,29.52,50.73,61.97,75.07,87.64,47469.37,791
4291,0.24036,9.10,18.93,29.84,50.87,61.96,75.63,90.17,47525.65,792
4292,0.24064,9.10,18.93,30.07,50.46,62.02,75.55,95.46,47571.49,792
4293,0.24100,9.10,18.88,29.53,50.85,62.12,75.73,91.80,47576.56,792
4294,0.24059,9.10,18.93,29.84,50.97,61.68,75.10,97.26,47574.17,794
4295,0.23877,9.10,18.97,29.84,50.95,61.98,74.86,85.43,47578.88,796
4296,0.24005,9.10,18.93,29.65,51.09,62.03,75.25,96.68,47632.09,794
4297,0.24034,9.10,18.88,29.23,50.86,61.89,74.84,121.04,47517.77,791
4298,0.24009,9.10,18.68,29.45,51.00,61.63,74.68,97.08,47398.45,790
4299,0.23828,9.10,18.73,29.35,50.68,60.96,74.65,84.89,47410.82,790
4300,0.24072,9.10,18.68,29.09,50.60,61.08,75.02,92.79,47462.73,790
4301,0.24063,9.10,18.73,29.53,50.77,61.88,74.81,88.21,47477.75,792
4302,0.24018,9.12,18.93,29.11,50.71,61.30,75.39,86.36,47550.74,792
4303,0.23985,9.12,18.93,29.72,50.99,60.90,74.29,100.45,47491.59,790
4304,0.24085,9.12,18.93,29.52,50.57,60.80,74.74,120.06,47506.86,789
4305,0.24103,9.12,18.88,29.36,50.94,62.12,74.77,89.38,47515.26,787
4306,0.23879,9.12,18.88,29.53,50.94,60.80,75.13,86.32,47469.07,789
4307,0.23917,9.12,18.97,29.47,51.03,61.01,75.17,84.05,47526.21,790
4308,0.23862,9.12,18.97,29.62,50.64,61.12,74.59,84.36,47560.88,792
4309,0.23907,9.12,18.99,29.42,51.31,61.34,75.05,87.78,47631.93,791
4310,0.23754,9.12,18.99,29.78,51.15,61.26,74.21,83.69,47643.96,792
4311,0.23863,9.12,19.04,29.63,51.04,62.17,74.22,88.70,47703.41,792
4312,0.23842,9.12,19.05,29.32,50.82,61.49,74.79,87.00,47733.28,793
4313,0.23978,9.12,19.04,29.82,51.29,61.38,74.87,140.70,47791.99,792
4314,0.23859,9.12,19.04,29.71,51.49,61.40,74.92,85.25,47802.37,792
4315,0.23976,9.12,18.99,29.53,51.11,61.68,74.56,101.02,47854.42,790
4316,0.24053,9.12,18.99,29.53,50.63,61.61,75.16,92.59,47810.61,791
4317,0.23984,9.12,18.99,29.40,51.14,61.63,75.06,95.36,47819.65,788
4318,0.24068,9.12,18.93,29.28,51.25,61.70,75.04,138.97,47716.70,787
4319,0.23925,9.12,18.93,29.52,51.49,61.37,74.37,89.51,47644.39,788
4320,0.23989,9.12,18.73,29.53,51.19,61.03,74.12,87.90,47599.83,787
4321,0.23980,9.12,18.88,29.53,51.31,61.15,74.63,90.96,47622.18,788
4322,0.23982,9.12,18.93,29.53,51.16,60.86,74.39,89.34,47604.18,786
4323,0.24026,9.12,18.88,29.84,51.24,61.31,74.02,115.90,47664.34,784
4324,0.23877,9.12,18.88,29.74,51.23,61.38,73.91,87.83,47628.32,785
4325,0.23892,9.12,18.88,29.42,50.95,61.54,73.92,84.79,47591.81,784
4326,0.24072,9.12,18.73,29.30,50.82,61.45,74.53,91.28,47586.01,782
4327,0.23979,9.12,18.68,29.48,51.14,61.12,73.77,141.09,47603.43,781
4328,0.23997,9.12,18.68,29.04,51.20,61.53,74.36,88.82,47557.57,781
4329,0.23989,9.12,18.68,29.53,50.84,61.32,74.29,100.55,47597.59,780
4330,0.23969,9.12,18.68,29.42,50.91,61.24,73.67,89.27,47606.11,781
4331,0.24052,9.12,18.65,29.11,51.38,61.64,73.59,119.83,47660.99,781
4332,0.23951,9.12,18.73,29.19,50.85,61.32,73.92,86.88,47560.50,781
4333,0.24064,9.12,18.68,28.82,51.22,61.39,74.28,98.44,47623.54,781
4334,0.23992,9.12,18.68,29.38,51.14,61.39,73.85,144.69,47597.13,781
4335,0.24013,9.12,18.73,29.21,50.96,61.51,74.20,98.71,47598.35,780
4336,0.24026,9.12,18.73,28.99,50.59,61.59,73.67,101.82,47603.16,780
4337,0.24287,9.12,18.68,28.67,50.93,61.67,74.27,143.88,47616.12,778
4338,0.23969,9.12,18.68,28.94,50.42,61.34,74.13,87.03,47519.87,779
4339,0.24038,9.12,18.68,29.20,50.51,61.92,73.56,88.28,47547.73,780
4340,0.24148,9.12,18.65,29.07,50.85,61.75,73.93,96.96,47537.20,779
4341,0.24199,9.12,18.65,28.52,50.95,61.93,73.42,136.20,47468.43,777
4342,0.24171,9.12,18.65,28.91,50.82,62.02,73.14,112.01,47408.66,776
4343,0.24164,9.12,18.63,28.39,50.94,61.73,73.48,87.87,47396.82,775
4344,0.24148,9.12,18.63,28.26,50.88,61.95,73.25,88.58,47390.30,775
4345,0.24090,9.12,18.63,28.14,50.50,62.00,73.32,85.98,47344.14,776
4346,0.24369,9.12,18.61,27.91,50.46,61.93,73.59,95.23,47308.52,774
4347,0.24182,9.12,18.62,28.05,50.72,61.84,72.93,111.48,47284.80,773
4348,0.24283,9.12,18.62,27.99,50.68,61.74,73.47,95.22,47278.76,772
4349,0.24130,9.12,18.62,28.18,50.86,62.08,73.11,86.03,47277.43,775
4350,0.24346,9.12,18.68,28.10,50.38,61.78,73.40,90.51,47349.37,772
4351,0.24158,9.12,18.68,28.22,50.75,62.07,73.32,86.76,47275.28,773
4352,0.24251,9.12,18.68,27.99,50.61,62.23,73.00,89.91,47308.77,774
4353,0.24203,9.12,18.68,27.99,50.96,62.32,73.47,84.62,47321.04,773
4354,0.24197,9.12,18.68,27.99,50.44,62.15,73.19,89.75,47200.13,770
4355,0.24131,9.12,18.68,27.84,50.69,62.06,72.96,87.27,47164.90,771
4356,0.24301,9.12,18.63,27.85,50.48,61.90,73.49,91.17,47210.31,771
4357,0.24218,9.12,18.65,27.76,50.58,62.19,73.35,82.84,47175.17,775
4358,0.24173,9.12,18.70,27.85,50.81,62.01,73.04,108.59,47195.85,773
4359,0.24093,9.12,18.70,27.85,50.59,61.95,72.71,88.67,47154.76,773
4360,0.24024,9.12,18.88,27.84,50.70,61.96,72.53,84.74,47156.05,774
4361,0.24156,9.12,18.70,27.91,50.66,62.23,73.00,89.18,47207.94,773
4362,0.24125,9.12,18.70,27.81,50.36,62.14,73.02,88.40,47215.05,772
4363,0.24215,9.12,18.68,27.72,50.85,62.22,72.74,145.47,47222.03,775
4364,0.24290,9.53,18.70,27.77,50.74,62.48,73.39,103.88,47225.32,777
4365,0.24118,9.53,18.97,27.87,50.64,61.95,72.71,93.94,47253.57,777
4366,0.24023,9.53,18.97,27.85,50.97,62.45,72.92,89.67,47308.20,778
4367,0.24050,9.53,18.97,27.86,51.35,62.43,73.28,88.85,47371.68,778
4368,0.24142,9.53,18.97,28.03,51.12,62.48,72.93,141.25,47433.21,777
4369,0.24087,9.53,18.93,27.99,51.45,62.85,73.58,88.11,47449.20,777
4370,0.24084,9.53,18.88,27.94,51.54,62.58,72.94,124.13,47449.34,776
4371,0.24111,9.53,18.70,27.93,51.12,62.43,73.69,88.90,47447.62,775
4372,0.24211,9.53,18.70,27.99,51.00,62.45,73.47,98.89,47442.89,773
4373,0.24211,9.53,18.65,27.85,51.52,62.78,72.71,92.03,47404.41,771
4374,0.24481,9.53,18.63,27.73,51.17,62.62,73.21,142.27,47339.67,769
4375,0.24403,9.53,18.62,27.62,51.14,62.55,72.97,102.06,47272.11,767
4376,0.24273,9.53,18.61,27.72,50.94,62.75,73.03,85.59,47213.36,767
4377,0.24296,9.53,18.61,27.52,51.19,62.94,72.45,88.06,47200.92,766
4378,0.24216,9.53,18.61,27.47,51.29,62.67,72.29,88.48,47150.15,767
4379,0.24404,9.53,18.61,27.62,51.03,62.72,73.23,92.47,47194.01,768
4380,0.24174,9.53,18.62,27.65,51.23,62.66,72.59,86.09,47173.93,769
4381,0.24155,9.53,18.62,27.94,51.38,62.74,72.79,86.68,47222.72,771
4382,0.24181,9.53,18.63,27.65,51.26,62.84,72.84,84.98,47291.90,772
4383,0.24212,9.53,18.65,27.81,51.74,62.78,73.02,104.26,47363.43,773
