iteration,total_transactions_amount,transactions_count,gini,min,p10,p25,p50,p75,p90,max,total_wealth,adult_agents,edu_mean,edu_min,edu_p10,edu_p25,edu_p50,edu_p75,edu_p90,edu_max
2673,1166.27,169,0.24128,28.58,61.05,96.61,148.38,195.92,227.85,412.77,147755.68,753,7.63,0.00,3.65,6.69,8.62,9.40,9.66,9.85
2674,1208.09,176,0.23943,28.58,61.33,98.34,148.71,196.51,226.85,391.88,147910.69,756,7.63,0.00,3.59,6.71,8.62,9.40,9.66,9.86
2675,1281.93,185,0.23871,28.58,61.33,98.29,149.27,196.43,228.17,391.88,148077.26,760,7.65,0.05,3.65,6.73,8.63,9.40,9.66,9.86
2676,1465.17,212,0.23846,28.58,61.72,96.34,150.10,196.04,228.86,391.88,148225.52,758,7.64,0.00,3.63,6.71,8.64,9.40,9.66,9.86
2677,1645.31,240,0.23878,28.58,61.33,97.07,149.52,197.04,227.30,391.88,148376.90,758,7.64,0.00,3.61,6.72,8.63,9.40,9.66,9.86
2678,1556.40,231,0.23796,28.58,62.44,97.42,149.99,196.24,226.66,391.88,148502.76,759,7.64,0.00,3.65,6.73,8.64,9.40,9.66,9.86
2679,1046.66,160,0.23814,28.58,62.46,98.44,149.05,196.57,227.44,444.07,148578.93,759,7.64,0.00,3.67,6.72,8.64,9.40,9.66,9.86
2680,1428.22,213,0.23871,28.58,63.47,98.66,148.38,197.08,228.79,454.79,148636.85,755,7.62,0.00,3.63,6.70,8.62,9.39,9.66,9.85
2681,1128.24,167,0.23690,28.58,63.47,99.43,148.38,196.61,228.76,454.79,148690.60,753,7.61,0.00,3.61,6.68,8.62,9.38,9.66,9.85
2682,1405.94,206,0.23568,28.58,63.40,98.94,149.39,196.16,229.54,454.79,148780.06,752,7.61,0.00,3.60,6.67,8.62,9.38,9.66,9.85
2683,1083.50,163,0.23486,28.58,63.40,99.10,149.13,196.45,228.86,454.79,148878.49,754,7.63,0.01,3.63,6.70,8.63,9.38,9.66,9.85
2684,1089.51,158,0.23523,28.58,62.96,98.66,150.06,195.79,228.68,454.79,148911.60,753,7.63,0.00,3.64,6.70,8.63,9.39,9.66,9.85
2685,1632.70,238,0.23524,28.58,62.46,98.66,150.66,196.37,229.72,454.79,148928.37,756,7.63,0.00,3.64,6.71,8.64,9.39,9.66,9.85
2686,1478.71,206,0.23454,28.58,61.80,98.30,150.58,195.81,227.29,454.79,148734.17,755,7.62,0.00,3.66,6.70,8.64,9.38,9.66,9.85
2687,1835.05,260,0.23410,28.58,62.44,99.03,151.01,195.16,227.59,454.79,148750.80,757,7.63,0.00,3.69,6.71,8.64,9.39,9.66,9.85
2688,1241.80,178,0.23437,28.58,62.44,98.70,151.13,194.97,228.48,454.79,148843.71,758,7.65,0.02,3.72,6.74,8.65,9.39,9.67,9.85
2689,1346.31,203,0.23543,28.58,61.80,98.72,151.44,195.08,227.83,454.79,148488.25,757,7.63,0.00,3.68,6.71,8.64,9.39,9.66,9.86
2690,1591.32,229,0.23520,28.58,62.44,98.44,151.18,194.88,228.06,454.79,148332.10,758,7.63,0.00,3.69,6.73,8.64,9.39,9.66,9.86
2691,1413.54,206,0.23541,28.58,61.72,99.06,152.06,193.93,228.10,454.79,148455.44,758,7.63,0.00,3.67,6.74,8.65,9.40,9.66,9.86
2692,1125.66,169,0.23474,28.58,61.72,99.43,152.27,196.05,226.61,454.79,148530.19,757,7.62,0.00,3.64,6.74,8.65,9.40,9.67,9.86
2693,1434.59,214,0.23642,25.56,61.04,99.43,153.32,195.49,225.29,454.79,148540.62,756,7.60,0.00,3.60,6.73,8.63,9.39,9.66,9.86
2694,1280.24,189,0.23803,25.56,61.04,99.06,150.60,195.69,226.54,454.79,148583.96,755,7.58,0.00,3.58,6.71,8.62,9.39,9.66,9.86
2695,1562.79,227,0.23798,25.56,61.04,99.76,150.45,195.00,226.47,454.79,148608.87,753,7.57,0.00,3.57,6.72,8.61,9.39,9.66,9.86
2696,1204.08,177,0.23707,25.56,61.19,99.10,151.68,196.03,226.15,454.79,148652.94,753,7.59,0.02,3.63,6.74,8.61,9.39,9.66,9.86
2697,1238.14,181,0.23704,25.56,61.19,98.59,151.22,194.82,226.53,454.79,148733.43,754,7.57,0.00,3.55,6.71,8.61,9.38,9.66,9.86
2698,1439.85,215,0.23815,25.56,61.19,98.27,150.97,195.50,227.15,454.79,148540.10,754,7.56,0.00,3.54,6.70,8.60,9.38,9.66,9.86
2699,1318.11,196,0.23717,25.56,61.33,99.43,151.23,196.05,227.31,454.79,148620.26,754,7.57,0.03,3.58,6.71,8.60,9.38,9.66,9.86
2700,1372.69,202,0.23774,25.56,61.33,98.48,152.27,196.54,226.61,454.79,148728.57,753,7.57,0.00,3.57,6.68,8.60,9.38,9.66,9.86
2701,1223.17,178,0.23731,25.56,61.72,98.87,151.87,197.00,227.89,454.79,148850.22,755,7.56,0.00,3.52,6.67,8.59,9.38,9.66,9.87
2702,1581.06,232,0.23732,25.56,61.33,99.68,151.91,195.98,226.24,454.79,148894.43,753,7.55,0.00,3.49,6.68,8.60,9.38,9.66,9.85
2703,1199.32,180,0.23703,25.56,61.33,99.43,151.33,195.89,227.87,454.79,148915.60,752,7.54,0.00,3.49,6.67,8.60,9.38,9.66,9.85
2704,1124.06,159,0.23755,25.56,61.33,98.61,151.53,194.53,227.49,454.79,148891.63,751,7.54,0.00,3.48,6.64,8.60,9.38,9.66,9.85
2705,1543.79,231,0.23886,25.56,61.33,96.46,151.44,195.09,227.61,454.79,148819.94,750,7.53,0.00,3.45,6.64,8.60,9.38,9.66,9.85
2706,1153.85,165,0.23909,25.56,61.33,98.37,151.19,194.27,226.99,454.79,148773.46,748,7.51,0.00,3.42,6.59,8.60,9.37,9.66,9.85
2707,1403.09,205,0.23812,25.56,61.52,99.18,151.02,194.80,226.51,454.79,148525.91,746,7.50,0.00,3.28,6.59,8.59,9.38,9.66,9.85
2708,1571.85,223,0.23857,25.56,61.52,99.78,150.86,193.45,227.10,454.79,148348.70,745,7.50,0.00,3.30,6.59,8.58,9.37,9.66,9.85
2709,1196.20,177,0.23809,25.56,61.52,99.49,150.72,193.18,225.59,454.79,148384.51,746,7.51,0.00,3.33,6.61,8.58,9.38,9.66,9.85
2710,1456.46,213,0.23917,25.56,61.52,98.40,150.49,193.27,227.72,454.79,148451.93,744,7.50,0.00,3.33,6.61,8.57,9.37,9.66,9.86
2711,1060.63,158,0.23885,25.56,61.52,98.81,151.13,194.01,226.03,454.79,148501.32,744,7.51,0.00,3.27,6.61,8.58,9.38,9.66,9.86
2712,1355.73,198,0.23869,25.56,61.33,98.62,152.27,192.74,226.53,454.79,148537.83,742,7.50,0.00,3.22,6.53,8.58,9.38,9.65,9.86
2713,1434.14,208,0.23770,25.56,61.52,98.33,152.27,194.24,226.31,454.79,148538.34,743,7.51,0.09,3.24,6.56,8.58,9.38,9.66,9.86
2714,1236.56,178,0.23750,25.56,61.52,99.59,151.22,193.83,226.90,454.79,148323.53,744,7.51,0.00,3.28,6.55,8.59,9.39,9.66,9.86
2715,1003.52,142,0.23689,25.56,61.33,99.47,151.01,194.65,226.49,454.79,148424.92,743,7.52,0.00,3.30,6.56,8.60,9.38,9.66,9.86
2716,1469.61,205,0.23715,25.56,61.33,98.37,151.58,194.26,226.70,454.79,148501.46,744,7.53,0.08,3.33,6.57,8.60,9.39,9.66,9.86
2717,1209.20,181,0.23707,25.56,61.52,97.44,152.04,193.89,227.00,454.79,148626.81,743,7.52,0.00,3.24,6.58,8.60,9.39,9.66,9.86
2718,1334.95,191,0.23679,25.56,61.72,97.36,152.35,192.73,225.95,454.79,148741.17,744,7.53,0.01,3.30,6.60,8.61,9.39,9.66,9.86
2719,1137.98,158,0.23668,25.56,61.72,97.99,152.35,194.21,226.35,454.79,148890.12,744,7.55,0.03,3.31,6.62,8.61,9.39,9.66,9.86
2720,1334.38,188,0.23763,25.56,61.52,98.26,152.36,194.64,227.15,454.79,149045.34,743,7.54,0.00,3.25,6.59,8.62,9.39,9.66,9.86
2721,1443.83,208,0.23737,25.56,61.33,99.15,153.10,194.59,225.63,454.79,148855.90,743,7.53,0.00,3.19,6.57,8.63,9.39,9.67,9.86
2722,1295.27,191,0.23691,25.56,61.33,98.32,153.57,194.04,224.80,454.79,148947.97,744,7.54,0.03,3.20,6.59,8.63,9.39,9.67,9.86
2723,1491.64,214,0.23633,25.56,61.33,99.02,153.36,193.41,225.05,454.79,148843.28,741,7.53,0.00,3.17,6.52,8.63,9.39,9.67,9.87
2724,1154.25,160,0.23621,25.56,61.52,99.15,153.08,194.02,226.68,454.79,148962.23,741,7.53,0.00,3.17,6.50,8.63,9.39,9.67,9.86
2725,1170.61,174,0.23530,25.56,61.33,99.34,153.43,195.09,225.06,454.79,149069.97,744,7.53,0.00,3.18,6.52,8.63,9.39,9.67,9.86
2726,1434.53,204,0.23645,25.56,61.33,99.74,152.27,195.39,225.28,454.79,148882.53,743,7.54,0.00,3.19,6.53,8.63,9.39,9.67,9.87
2727,1284.41,185,0.23575,25.56,61.52,100.39,152.27,194.47,225.69,454.79,148999.01,745,7.54,0.00,3.22,6.53,8.63,9.39,9.67,9.87
2728,1257.36,181,0.23581,25.56,61.72,100.27,151.92,194.39,226.31,454.79,149100.59,746,7.55,0.04,3.26,6.56,8.64,9.40,9.67,9.87
2729,1415.35,205,0.23443,25.56,61.78,100.66,153.31,194.43,226.54,454.79,149227.72,745,7.55,0.00,3.27,6.55,8.65,9.40,9.68,9.87
2730,1339.63,190,0.23626,25.56,61.72,99.12,154.36,196.05,225.58,454.79,149347.65,743,7.55,0.00,3.27,6.52,8.65,9.40,9.68,9.87
2731,1221.65,180,0.23732,25.56,61.52,99.71,154.45,196.96,226.49,454.79,149415.20,740,7.53,0.00,3.23,6.49,8.64,9.39,9.67,9.87
2732,1033.29,157,0.23663,25.56,61.72,99.29,153.82,196.65,226.50,454.79,149503.66,741,7.54,0.02,3.28,6.51,8.65,9.39,9.67,9.87
2733,1164.15,165,0.24044,25.56,61.33,99.92,152.27,194.34,226.88,454.79,149402.29,738,7.52,0.00,3.27,6.47,8.64,9.39,9.66,9.85
2734,1338.98,188,0.23888,25.56,61.33,99.88,153.43,193.52,227.03,454.79,149437.71,738,7.53,0.02,3.28,6.50,8.65,9.39,9.66,9.85
2735,1296.16,182,0.23812,25.56,61.72,100.15,152.53,193.85,228.23,454.79,149513.52,738,7.54,0.09,3.33,6.52,8.65,9.39,9.67,9.85
2736,1179.71,172,0.23713,25.56,61.52,100.35,153.13,194.83,227.52,454.79,149625.84,738,7.54,0.00,3.36,6.53,8.65,9.39,9.67,9.85
2737,1429.48,206,0.23643,25.56,61.52,101.22,154.26,194.90,228.29,454.79,149714.89,742,7.56,0.00,3.36,6.54,8.66,9.40,9.67,9.85
2738,1478.39,211,0.23663,25.56,61.33,101.09,155.24,195.70,229.11,454.79,149812.72,745,7.57,0.09,3.40,6.58,8.67,9.40,9.67,9.85
2739,1343.28,196,0.23608,25.56,61.52,101.65,154.84,195.75,229.74,379.45,149843.79,745,7.57,0.00,3.36,6.56,8.68,9.40,9.67,9.85
2740,1502.02,212,0.23605,25.56,61.74,102.25,154.47,195.05,230.12,359.85,149872.17,747,7.57,0.00,3.36,6.57,8.68,9.39,9.67,9.85
2741,1331.75,185,0.23447,25.56,61.74,102.60,154.66,195.18,228.22,359.85,149604.40,746,7.57,0.00,3.32,6.55,8.69,9.40,9.67,9.86
2742,1289.77,185,0.23454,25.56,61.04,101.45,153.89,195.95,227.19,359.85,149396.29,743,7.53,0.00,3.08,6.49,8.68,9.39,9.66,9.86
2743,1164.60,158,0.23451,25.56,60.28,99.44,152.83,194.56,225.53,359.85,148957.32,742,7.51,0.00,2.98,6.50,8.66,9.39,9.66,9.86
2744,878.05,131,0.23413,25.56,61.04,100.02,152.86,194.53,226.08,359.85,148770.17,740,7.51,0.00,2.89,6.50,8.66,9.39,9.66,9.86
2745,1588.70,231,0.23410,25.56,60.28,99.63,151.77,195.05,226.21,359.85,148831.72,742,7.52,0.02,2.94,6.51,8.67,9.39,9.66,9.86
2746,1536.17,227,0.23434,25.56,61.04,100.31,150.97,196.29,226.03,359.85,148916.42,742,7.51,0.00,2.92,6.50,8.64,9.39,9.66,9.86
2747,973.70,146,0.23331,25.56,61.04,102.24,152.27,196.89,225.45,359.85,149000.95,743,7.51,0.00,2.94,6.49,8.64,9.39,9.66,9.86
2748,1009.15,143,0.23515,25.56,60.66,99.92,151.04,197.46,224.81,430.89,148820.03,742,7.50,0.00,2.94,6.45,8.63,9.39,9.66,9.86
2749,1490.85,214,0.23465,25.56,60.66,99.44,151.77,197.09,226.06,430.89,148886.93,741,7.50,0.00,2.93,6.46,8.61,9.39,9.66,9.86
2750,1226.82,178,0.23466,25.56,60.27,99.17,152.34,196.20,226.23,430.89,148999.57,740,7.50,0.00,2.93,6.46,8.62,9.39,9.66,9.86
2751,1255.61,178,0.23789,25.56,59.54,98.37,151.63,195.83,226.45,430.89,148830.85,736,7.48,0.00,2.83,6.40,8.62,9.39,9.66,9.86
2752,1443.99,203,0.23759,25.56,59.54,99.24,152.03,195.79,226.89,430.89,148894.36,736,7.49,0.02,2.84,6.40,8.62,9.39,9.66,9.86
2753,1490.67,216,0.23697,25.56,59.54,99.63,151.97,194.93,226.68,430.89,148988.25,738,7.49,0.00,2.89,6.39,8.63,9.39,9.65,9.86
2754,1024.35,154,0.23587,25.56,59.54,100.02,152.82,194.48,227.09,430.89,149057.47,738,7.51,0.06,2.95,6.41,8.64,9.40,9.66,9.87
2755,1277.23,188,0.23536,25.56,59.59,100.31,153.48,195.09,225.94,430.89,149145.94,736,7.50,0.00,2.83,6.40,8.64,9.40,9.66,9.87
2756,1260.59,180,0.23468,25.56,59.87,100.31,154.27,194.38,225.42,430.89,149256.52,736,7.50,0.00,2.86,6.39,8.64,9.40,9.66,9.87
2757,1606.11,231,0.23503,25.56,59.59,100.31,153.73,196.95,225.95,369.90,149268.04,735,7.51,0.00,2.90,6.40,8.65,9.40,9.66,9.87
2758,1424.16,207,0.23491,25.56,59.59,100.31,153.74,196.03,227.19,359.85,149290.26,736,7.52,0.08,2.93,6.43,8.65,9.40,9.66,9.87
2759,1331.99,185,0.23562,25.56,59.54,98.77,152.45,194.68,227.70,454.36,149065.71,737,7.51,0.00,2.95,6.38,8.65,9.40,9.66,9.87
2760,1073.77,151,0.23516,25.56,59.54,98.94,153.00,195.51,227.23,401.49,149059.07,737,7.52,0.03,2.99,6.39,8.66,9.40,9.66,9.87
2761,1309.97,191,0.23496,25.56,59.54,99.35,153.02,195.63,226.91,359.85,148854.22,737,7.53,0.00,3.01,6.39,8.66,9.40,9.66,9.87
2762,1187.85,159,0.23660,25.51,59.30,98.81,154.37,194.87,226.60,359.85,148942.22,737,7.49,0.00,2.96,6.31,8.63,9.40,9.65,9.87
2763,1407.22,204,0.23692,25.51,59.10,99.00,153.71,194.82,226.46,457.18,148851.12,736,7.49,0.00,2.96,6.34,8.64,9.40,9.66,9.87
2764,1180.28,171,0.23670,25.51,59.30,100.51,153.31,194.56,226.06,457.18,148820.91,735,7.49,0.00,2.95,6.33,8.64,9.40,9.66,9.87
2765,1679.40,233,0.24009,25.51,59.05,99.38,153.48,194.29,228.32,457.18,148576.07,731,7.46,0.00,2.95,6.26,8.62,9.39,9.65,9.87
2766,1193.44,168,0.23875,25.51,59.06,97.31,153.17,194.09,225.99,457.18,148552.85,732,7.46,0.00,2.99,6.28,8.62,9.39,9.65,9.87
2767,1137.04,162,0.23883,25.51,59.06,97.60,152.53,194.47,225.39,457.18,148549.39,731,7.47,0.00,2.98,6.25,8.61,9.39,9.65,9.87
2768,1273.35,181,0.23841,25.51,59.06,97.50,152.90,194.86,225.25,457.18,148547.12,731,7.47,0.00,3.00,6.25,8.62,9.40,9.65,9.88
2769,983.85,143,0.23762,25.51,59.10,98.09,153.73,195.38,226.01,457.18,148625.11,731,7.48,0.03,3.02,6.26,8.63,9.40,9.66,9.88
2770,951.16,136,0.23822,25.51,59.10,95.99,153.99,195.13,225.04,457.18,148734.08,730,7.49,0.00,3.04,6.28,8.63,9.40,9.66,9.82
2771,1202.44,165,0.23830,25.51,59.10,96.52,153.81,196.01,224.95,457.18,148611.48,729,7.49,0.00,3.06,6.29,8.64,9.40,9.65,9.82
2772,888.85,127,0.23763,25.51,59.10,96.60,153.85,196.48,224.97,457.18,148768.87,730,7.50,0.05,3.10,6.31,8.64,9.41,9.65,9.82
2773,1081.41,156,0.23801,25.51,59.10,96.32,153.74,196.18,225.03,457.18,148714.33,730,7.50,0.00,3.14,6.33,8.64,9.40,9.66,9.82
2774,1539.22,214,0.23799,25.51,59.10,96.60,153.88,195.65,224.51,457.18,148864.81,730,7.52,0.04,3.17,6.33,8.64,9.41,9.66,9.82
2775,1150.47,164,0.23806,25.51,59.30,96.60,153.70,195.75,224.71,457.18,149049.62,731,7.52,0.00,3.16,6.33,8.65,9.41,9.66,9.83
2776,1216.25,180,0.23873,25.51,59.30,95.63,153.80,196.09,226.29,457.18,149226.70,730,7.52,0.00,3.21,6.35,8.66,9.41,9.66,9.83
2777,1573.06,215,0.24025,25.51,59.06,95.55,154.12,196.51,227.86,457.18,149385.88,728,7.51,0.00,3.20,6.30,8.66,9.41,9.66,9.83
2778,1273.50,184,0.23915,25.51,59.30,95.27,155.52,196.64,226.66,457.18,149453.01,727,7.50,0.00,3.20,6.31,8.66,9.41,9.66,9.83
2779,1352.04,184,0.23967,25.51,59.10,95.55,153.73,196.81,225.72,457.18,149259.85,727,7.48,0.00,3.14,6.30,8.65,9.41,9.65,9.83
2780,1225.32,183,0.23964,25.51,59.10,95.55,153.73,198.29,226.01,457.18,149306.24,726,7.49,0.00,3.15,6.31,8.65,9.41,9.65,9.83
2781,1023.06,152,0.23956,25.51,59.54,94.86,153.48,195.37,226.61,457.18,149171.75,725,7.48,0.00,3.14,6.27,8.63,9.41,9.65,9.83
2782,1276.55,186,0.23921,25.51,59.54,95.35,154.58,196.36,225.49,457.18,149245.54,725,7.49,0.07,3.15,6.29,8.64,9.42,9.66,9.83
2783,1404.13,194,0.24062,25.51,59.54,95.55,155.27,195.89,225.21,457.18,149341.94,724,7.48,0.00,3.13,6.28,8.64,9.41,9.66,9.83
2784,1002.16,142,0.23994,25.51,59.54,95.55,155.05,195.99,226.40,457.18,149434.85,726,7.50,0.07,3.15,6.31,8.65,9.41,9.66,9.83
2785,957.35,133,0.24009,25.51,59.54,96.28,154.59,196.38,226.87,457.18,149493.67,725,7.49,0.00,3.15,6.30,8.64,9.41,9.66,9.84
2786,1443.67,204,0.24106,25.51,59.30,96.90,155.21,196.12,226.86,457.18,149549.73,725,7.49,0.00,3.15,6.28,8.65,9.41,9.66,9.84
2787,1226.13,176,0.24033,25.51,59.30,97.97,155.65,195.33,226.03,457.18,149584.54,725,7.50,0.00,3.17,6.31,8.65,9.41,9.66,9.84
2788,1314.36,186,0.24152,25.51,59.54,97.58,154.80,195.83,225.66,457.18,149601.41,725,7.49,0.00,3.17,6.30,8.66,9.41,9.65,9.84
2789,1206.25,166,0.24139,25.51,59.30,97.43,155.92,195.00,226.16,457.18,149339.23,724,7.49,0.00,3.19,6.31,8.66,9.41,9.65,9.84
2790,1432.44,207,0.24137,25.51,59.30,97.01,154.69,196.50,225.27,457.18,149374.04,724,7.50,0.02,3.23,6.32,8.67,9.41,9.65,9.84
2791,1447.12,206,0.24183,25.51,59.54,97.26,153.62,196.63,226.48,457.18,149445.50,725,7.51,0.00,3.23,6.32,8.68,9.41,9.66,9.84
2792,1343.71,200,0.24202,25.51,59.54,96.66,153.48,196.82,227.36,457.18,149526.83,727,7.51,0.00,3.24,6.34,8.68,9.41,9.66,9.84
2793,1247.31,175,0.24295,25.51,59.54,96.62,153.73,197.95,225.81,457.18,149398.37,724,7.49,0.00,3.13,6.31,8.67,9.41,9.65,9.84
2794,1228.36,174,0.24213,25.51,60.16,96.60,153.53,197.25,226.08,457.18,149492.38,723,7.50,0.00,3.15,6.32,8.66,9.41,9.65,9.84
2795,1305.80,182,0.24223,25.51,59.59,98.31,154.66,197.34,226.23,457.18,149599.13,722,7.49,0.00,3.12,6.31,8.66,9.41,9.65,9.84
2796,1473.20,209,0.24204,25.51,59.59,98.17,154.67,197.12,227.77,457.18,149677.11,722,7.50,0.04,3.17,6.32,8.67,9.42,9.66,9.84
2797,1730.42,236,0.24108,25.51,59.59,97.44,154.96,196.41,227.82,457.18,149770.69,724,7.51,0.05,3.20,6.33,8.67,9.42,9.66,9.85
2798,1307.01,192,0.24098,25.51,59.77,96.29,156.17,195.89,229.67,457.18,149919.38,727,7.53,0.09,3.25,6.35,8.68,9.42,9.66,9.85
2799,1212.63,180,0.23996,25.51,60.16,96.78,156.18,196.66,227.03,457.18,150008.10,727,7.53,0.00,3.25,6.38,8.68,9.42,9.66,9.85
2800,1487.88,199,0.23961,25.51,60.16,96.70,156.14,197.25,228.36,457.18,150049.19,727,7.54,0.07,3.31,6.39,8.68,9.42,9.66,9.85
2801,1477.39,206,0.24135,25.51,59.59,95.55,154.62,196.77,228.37,457.18,149894.41,723,7.52,0.00,3.18,6.35,8.66,9.41,9.66,9.85
2802,1468.18,207,0.24107,25.51,59.59,96.19,156.45,195.08,229.12,457.18,149956.13,723,7.53,0.03,3.24,6.37,8.67,9.42,9.66,9.85
2803,1133.25,165,0.24039,25.51,59.59,96.33,156.32,196.12,230.56,457.18,150066.38,726,7.54,0.07,3.27,6.38,8.67,9.42,9.66,9.85
2804,1393.72,191,0.23975,25.51,59.59,96.27,155.15,196.92,229.34,457.18,150149.09,727,7.55,0.12,3.28,6.40,8.68,9.43,9.66,9.85
2805,1170.83,161,0.23934,25.51,59.59,95.48,155.86,197.77,228.00,457.18,150245.55,729,7.56,0.15,3.30,6.42,8.68,9.43,9.67,9.85
2806,1380.55,197,0.24072,25.51,59.30,95.19,155.97,198.29,227.70,457.18,150370.13,726,7.54,0.00,3.24,6.38,8.67,9.42,9.66,9.85
2807,1088.82,150,0.23932,25.51,59.10,95.82,156.16,198.81,227.15,457.18,150446.44,725,7.54,0.00,3.24,6.38,8.67,9.42,9.66,9.85
2808,1192.77,166,0.24169,25.51,59.30,95.68,155.53,199.68,229.25,457.18,150278.55,722,7.51,0.00,3.21,6.35,8.67,9.42,9.66,9.86
2809,1291.89,185,0.24117,25.51,59.59,97.35,154.74,198.80,228.48,457.18,150326.22,722,7.52,0.00,3.22,6.30,8.66,9.42,9.66,9.84
2810,1532.10,219,0.24102,25.51,59.59,98.41,154.62,198.95,228.59,457.18,150362.67,726,7.52,0.00,3.23,6.31,8.66,9.42,9.66,9.84
2811,1052.63,154,0.24204,25.51,59.54,96.87,155.56,198.80,226.71,457.18,150420.34,723,7.50,0.00,3.17,6.31,8.65,9.42,9.66,9.84
2812,1387.92,187,0.24325,25.51,59.10,97.27,154.63,197.27,226.77,457.18,150390.32,722,7.48,0.00,3.06,6.29,8.64,9.42,9.65,9.84
2813,1264.88,178,0.24122,25.51,59.30,99.03,153.48,197.20,227.22,457.18,150324.58,721,7.47,0.00,3.07,6.30,8.64,9.42,9.65,9.84
2814,1269.76,173,0.24013,25.51,59.54,98.41,152.79,198.61,226.85,457.18,150308.08,723,7.48,0.03,3.10,6.32,8.65,9.42,9.65,9.84
2815,1177.83,154,0.23963,25.51,59.54,99.14,153.70,198.68,225.95,457.18,150329.03,722,7.46,0.00,3.09,6.32,8.64,9.42,9.65,9.84
2816,1154.20,153,0.24005,25.51,59.54,98.48,154.98,198.91,227.24,457.18,150277.05,721,7.46,0.00,3.06,6.24,8.63,9.42,9.65,9.84
2817,1325.62,178,0.24027,25.51,59.54,99.00,153.59,198.59,224.80,457.18,150226.74,723,7.46,0.00,3.07,6.24,8.63,9.42,9.65,9.84
2818,1184.29,164,0.23951,25.51,59.59,99.03,154.03,198.39,223.26,457.18,150164.08,720,7.44,0.00,3.02,6.20,8.63,9.42,9.65,9.84
2819,1808.27,255,0.24009,25.51,60.27,98.21,154.42,197.83,224.17,457.18,149840.35,720,7.43,0.00,2.98,6.14,8.63,9.42,9.65,9.84
2820,1259.84,170,0.24013,25.51,60.16,98.06,154.78,197.93,225.27,457.18,149772.27,720,7.43,0.00,2.99,6.16,8.63,9.42,9.65,9.84
2821,1437.28,193,0.23917,25.51,60.16,98.66,153.48,197.88,225.23,457.18,149718.76,720,7.45,0.01,3.03,6.20,8.64,9.42,9.65,9.84
2822,1580.46,220,0.23931,25.51,60.27,96.89,153.66,198.48,225.97,457.18,149442.88,721,7.45,0.00,3.01,6.17,8.64,9.43,9.65,9.85
2823,1148.86,157,0.24003,25.51,60.27,96.32,154.17,198.40,224.75,457.18,149527.37,723,7.45,0.00,3.02,6.19,8.64,9.42,9.65,9.85
2824,1094.87,153,0.23954,25.51,60.80,96.60,153.38,198.09,223.93,457.18,149301.69,723,7.45,0.00,2.96,6.15,8.65,9.43,9.65,9.85
2825,1440.83,199,0.23975,25.51,60.66,96.51,153.53,198.32,225.10,457.18,149304.07,722,7.43,0.00,2.94,6.09,8.65,9.42,9.65,9.85
2826,1368.67,191,0.24150,25.51,60.66,95.50,152.46,197.85,224.95,457.18,149291.21,719,7.40,0.00,2.91,5.99,8.64,9.42,9.65,9.85
2827,1268.15,168,0.24021,25.51,60.27,94.40,152.96,198.23,224.92,457.18,149239.11,719,7.41,0.00,2.90,6.01,8.65,9.42,9.65,9.85
2828,1231.77,166,0.23876,25.51,60.66,94.28,153.15,198.29,223.97,457.18,149163.39,717,7.40,0.00,2.91,6.00,8.64,9.42,9.65,9.85
2829,1352.49,189,0.23948,25.51,60.27,95.03,154.79,198.29,224.34,457.18,149119.22,716,7.40,0.00,2.94,5.97,8.65,9.42,9.65,9.85
2830,1092.85,155,0.23871,25.51,60.27,95.78,155.04,197.76,224.85,457.18,149103.29,718,7.42,0.03,2.99,5.99,8.65,9.42,9.65,9.85
2831,1071.60,149,0.23870,25.51,60.66,95.55,153.91,196.45,224.96,457.18,149094.47,719,7.43,0.08,3.02,6.02,8.66,9.42,9.66,9.85
2832,1171.91,164,0.23803,25.51,60.80,95.71,154.11,196.55,223.72,457.18,149096.16,721,7.44,0.11,3.04,6.05,8.67,9.42,9.66,9.85
2833,1396.41,189,0.23890,25.51,60.80,96.17,153.48,197.51,223.73,457.18,149029.85,720,7.44,0.00,3.07,6.05,8.67,9.43,9.66,9.85
2834,1158.68,163,0.23804,25.51,61.33,96.23,153.48,198.00,224.31,457.18,148995.11,720,7.45,0.00,3.10,6.07,8.67,9.43,9.66,9.85
2835,1271.48,178,0.23751,25.51,61.33,95.55,152.45,197.32,224.18,457.18,149004.08,720,7.46,0.08,3.13,6.09,8.68,9.43,9.66,9.85
2836,1582.58,224,0.23756,25.51,61.33,94.92,153.54,198.29,224.03,457.18,149040.08,721,7.47,0.16,3.16,6.12,8.69,9.43,9.66,9.85
2837,1104.36,150,0.23700,25.51,61.33,95.55,153.48,197.54,223.73,457.18,149122.23,722,7.48,0.00,3.15,6.13,8.69,9.43,9.66,9.85
2838,1087.74,145,0.23790,25.51,60.80,95.55,153.63,196.75,225.67,457.18,149220.20,723,7.47,0.00,3.12,6.12,8.69,9.43,9.66,9.85
2839,1105.82,153,0.23816,25.51,60.80,96.60,153.48,197.84,225.34,457.18,149295.69,723,7.47,0.00,3.07,6.13,8.69,9.43,9.66,9.86
2840,1119.67,154,0.23763,25.51,60.80,96.60,153.49,198.11,226.09,457.18,149326.48,723,7.49,0.02,3.10,6.16,8.70,9.44,9.67,9.86
2841,1098.38,164,0.23945,25.51,61.33,95.72,153.69,198.32,226.11,457.18,149396.20,721,7.47,0.00,3.07,6.15,8.68,9.44,9.66,9.86
